,_id,bracket,flavor
2784,6054b061b820e1e22013575f,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'VCU', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'BYU', '44': 'ALA', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'WVIR', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'ALA', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'WVIR', '61': 'IOWA', '62': 'MICH', '63': 'OHIOST', '64': 'ILL', '65': 'MICH', '66': 'OHIOST', '67': 'MICH'}",mild
2785,6054b28db820e1e220135760,"{'01': 'WICHST', '02': 'UCLA', '03': 'APPLST', '04': 'TXS', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'UTAHST', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'MISSR', '38': 'CREIGH', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'BYU', '44': 'ALA', '45': 'BAYL', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'SYRA', '52': 'HOU', '53': 'CREIGH', '54': 'IOWA', '55': 'MICH', '56': 'ALA', '57': 'BAYL', '58': 'OHIOST', '59': 'ILL', '60': 'SYRA', '61': 'IOWA', '62': 'ALA', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'OHIOST', '67': 'IOWA'}",mild
2786,6054b300b820e1e220135761,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'UCLA', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'UTAHST', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'LIBRTY', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'PUR', '47': 'UTAHST', '48': 'OHIOST', '49': 'ILL', '50': 'OREGST', '51': 'WVIR', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'TX', '57': 'PUR', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'TX', '63': 'PUR', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'IOWA'}",mild
2787,6054b302b820e1e220135762,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'OHIO', '09': 'DRAKE', '10': 'EWASH', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'NCG', '17': 'BYU', '18': 'TX', '19': 'UCONN', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'UTAHST', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'CREIGH', '39': 'DRAKE', '40': 'IOWA', '41': 'LSU', '42': 'COL', '43': 'TX', '44': 'UCONN', '45': 'BAYL', '46': 'VILL', '47': 'UTAHST', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'WVIR', '52': 'RUTGER', '53': 'CREIGH', '54': 'IOWA', '55': 'COL', '56': 'UCONN', '57': 'BAYL', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'UCONN', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'ILL'}",medium
2788,6054b319b820e1e220135763,"{'01': 'DRAKE', '02': 'MST', '03': 'NORFST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'VCU', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'NTX', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'LIBRTY', '33': 'SDST', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'CREIGH', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'GEORGE', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'GTECH', '50': 'OREGST', '51': 'WVIR', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'VILL', '58': 'ARK', '59': 'OREGST', '60': 'WVIR', '61': 'IOWA', '62': 'MICH', '63': 'VILL', '64': 'OREGST', '65': 'IOWA', '66': 'VILL', '67': 'VILL'}",max
2789,6054b323b820e1e220135764,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'APPLST', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'EWASH', '11': 'VCU', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'ABCHR', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'ORAL', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'OKL', '38': 'CREIGH', '39': 'EWASH', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'BYU', '44': 'MARY', '45': 'WISC', '46': 'PUR', '47': 'ARK', '48': 'ORAL', '49': 'GTECH', '50': 'OREGST', '51': 'SYRA', '52': 'HOU', '53': 'OKL', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'ARK', '59': 'GTECH', '60': 'SYRA', '61': 'IOWA', '62': 'MARY', '63': 'WISC', '64': 'SYRA', '65': 'IOWA', '66': 'SYRA', '67': 'SYRA'}",max
2790,6054b32db820e1e220135765,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'OHIO', '09': 'DRAKE', '10': 'KAN', '11': 'VCU', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'COL', '16': 'FLST', '17': 'UCLA', '18': 'ABCHR', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'NCAR', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'LIBRTY', '33': 'SYRA', '34': 'MHST', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'OHIO', '39': 'DRAKE', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'UCLA', '44': 'MARY', '45': 'BAYL', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'LIBRTY', '51': 'SYRA', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'VILL', '58': 'OHIOST', '59': 'ILL', '60': 'SYRA', '61': 'IOWA', '62': 'MARY', '63': 'VILL', '64': 'SYRA', '65': 'IOWA', '66': 'VILL', '67': 'VILL'}",max
2791,6054b336b820e1e220135766,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'GEORGE', '16': 'NCG', '17': 'BYU', '18': 'TX', '19': 'UCONN', '20': 'ALA', '21': 'BAYL', '22': 'NCAR', '23': 'VILL', '24': 'PUR', '25': 'UTAHST', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'GEORGE', '43': 'BYU', '44': 'UCONN', '45': 'BAYL', '46': 'PUR', '47': 'ARK', '48': 'VTECH', '49': 'GTECH', '50': 'TENN', '51': 'SYRA', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'BYU', '57': 'BAYL', '58': 'ARK', '59': 'TENN', '60': 'RUTGER', '61': 'IOWA', '62': 'MICH', '63': 'BAYL', '64': 'RUTGER', '65': 'MICH', '66': 'RUTGER', '67': 'MICH'}",max
2792,6054b340b820e1e220135767,"{'01': 'WICHST', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'USCB', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'MST', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'UTAHST', '26': 'COLG', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'MISSR', '38': 'USCB', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'TX', '44': 'ALA', '45': 'BAYL', '46': 'PUR', '47': 'UTAHST', '48': 'OHIOST', '49': 'ILL', '50': 'OREGST', '51': 'WVIR', '52': 'RUTGER', '53': 'MISSR', '54': 'IOWA', '55': 'COL', '56': 'TX', '57': 'PUR', '58': 'UTAHST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'COL', '63': 'PUR', '64': 'RUTGER', '65': 'IOWA', '66': 'RUTGER', '67': 'IOWA'}",max
2793,6054b3489465aa7fe8135748,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MSTM', '14': 'STBON', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'ABCHR', '19': 'UCONN', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MSTM', '42': 'COL', '43': 'BYU', '44': 'ALA', '45': 'WISC', '46': 'PUR', '47': 'ARK', '48': 'OHIOST', '49': 'GTECH', '50': 'OKST', '51': 'WVIR', '52': 'RUTGER', '53': 'GNZG', '54': 'KAN', '55': 'COL', '56': 'ALA', '57': 'WISC', '58': 'OHIOST', '59': 'GTECH', '60': 'RUTGER', '61': 'GNZG', '62': 'ALA', '63': 'OHIOST', '64': 'GTECH', '65': 'GNZG', '66': 'OHIOST', '67': 'OHIOST'}",max
2794,6054b352b820e1e220135768,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'TXS', '05': 'GNZG', '06': 'MISSR', '07': 'USCB', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'GEORGE', '16': 'FLST', '17': 'UCLA', '18': 'TX', '19': 'UCONN', '20': 'ALA', '21': 'BAYL', '22': 'NCAR', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'ORAL', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'USCB', '39': 'DRAKE', '40': 'IOWA', '41': 'MICH', '42': 'GEORGE', '43': 'TX', '44': 'ALA', '45': 'BAYL', '46': 'VILL', '47': 'TXTECH', '48': 'FL', '49': 'GTECH', '50': 'TENN', '51': 'WVIR', '52': 'RUTGER', '53': 'GNZG', '54': 'DRAKE', '55': 'MICH', '56': 'TX', '57': 'BAYL', '58': 'TXTECH', '59': 'TENN', '60': 'RUTGER', '61': 'GNZG', '62': 'MICH', '63': 'BAYL', '64': 'TENN', '65': 'MICH', '66': 'TENN', '67': 'TENN'}",max
2795,6054b35bb820e1e220135769,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'APPLST', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'IONA', '21': 'BAYL', '22': 'NCAR', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'MHST', '35': 'CLMSN', '36': 'CLVST', '37': 'MISSR', '38': 'CREIGH', '39': 'DRAKE', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'BYU', '44': 'MARY', '45': 'BAYL', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OREGST', '51': 'SYRA', '52': 'CLMSN', '53': 'MISSR', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'VILL', '58': 'ARK', '59': 'ILL', '60': 'SYRA', '61': 'IOWA', '62': 'MARY', '63': 'VILL', '64': 'SYRA', '65': 'IOWA', '66': 'VILL', '67': 'IOWA'}",max
2796,6054b363b820e1e22013576a,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MSTM', '14': 'LSU', '15': 'COL', '16': 'NCG', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'CREIGH', '39': 'USC', '40': 'IOWA', '41': 'MSTM', '42': 'COL', '43': 'BYU', '44': 'MARY', '45': 'WISC', '46': 'PUR', '47': 'TXTECH', '48': 'OHIOST', '49': 'ILL', '50': 'OREGST', '51': 'SYRA', '52': 'HOU', '53': 'GNZG', '54': 'IOWA', '55': 'COL', '56': 'MARY', '57': 'PUR', '58': 'OHIOST', '59': 'ILL', '60': 'HOU', '61': 'GNZG', '62': 'MARY', '63': 'OHIOST', '64': 'ILL', '65': 'GNZG', '66': 'ILL', '67': 'ILL'}",max
2797,6054b36bc3316dce1a135744,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'GEORGE', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'HARTFD', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'COLG', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'OKST', '33': 'SDST', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'GEORGE', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'PUR', '47': 'COLG', '48': 'OHIOST', '49': 'LOYCH', '50': 'TENN', '51': 'SDST', '52': 'HOU', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'TX', '57': 'WISC', '58': 'OHIOST', '59': 'TENN', '60': 'HOU', '61': 'IOWA', '62': 'MICH', '63': 'WISC', '64': 'HOU', '65': 'IOWA', '66': 'WISC', '67': 'IOWA'}",max
2798,6054b3b1b820e1e22013576b,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'OHIO', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'COL', '16': 'NCG', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'UTAHST', '26': 'COLG', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'CLVST', '37': 'MISSR', '38': 'CREIGH', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'BYU', '44': 'MARY', '45': 'BAYL', '46': 'VILL', '47': 'UTAHST', '48': 'VTECH', '49': 'GTECH', '50': 'TENN', '51': 'WVIR', '52': 'RUTGER', '53': 'CREIGH', '54': 'KAN', '55': 'MICH', '56': 'MARY', '57': 'BAYL', '58': 'UTAHST', '59': 'GTECH', '60': 'RUTGER', '61': 'CREIGH', '62': 'MICH', '63': 'BAYL', '64': 'GTECH', '65': 'CREIGH', '66': 'BAYL', '67': 'CREIGH'}",max
2799,6054b3b9b820e1e22013576c,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'DRAKE', '40': 'IOWA', '41': 'LSU', '42': 'GEORGE', '43': 'TX', '44': 'MARY', '45': 'BAYL', '46': 'PUR', '47': 'ARK', '48': 'FL', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'HOU', '53': 'VIR', '54': 'DRAKE', '55': 'LSU', '56': 'TX', '57': 'PUR', '58': 'ARK', '59': 'ILL', '60': 'HOU', '61': 'VIR', '62': 'LSU', '63': 'PUR', '64': 'ILL', '65': 'VIR', '66': 'PUR', '67': 'VIR'}",max
2800,6054b3c3b820e1e22013576d,"{'01': 'DRAKE', '02': 'UCLA', '03': 'NORFST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'OHIO', '09': 'USC', '10': 'KAN', '11': 'VCU', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'COL', '16': 'NCG', '17': 'UCLA', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'OKST', '33': 'SDST', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'OHIO', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'UCLA', '44': 'ALA', '45': 'BAYL', '46': 'VILL', '47': 'TXTECH', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'WVIR', '52': 'HOU', '53': 'OHIO', '54': 'KAN', '55': 'MICH', '56': 'UCLA', '57': 'BAYL', '58': 'OHIOST', '59': 'TENN', '60': 'HOU', '61': 'OHIO', '62': 'MICH', '63': 'OHIOST', '64': 'TENN', '65': 'OHIO', '66': 'OHIOST', '67': 'OHIOST'}",max
2801,6054b3cbb820e1e22013576e,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'USCB', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'MST', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'NTX', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'LIBRTY', '33': 'SYRA', '34': 'MHST', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'NTX', '47': 'TXTECH', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'SYRA', '52': 'RUTGER', '53': 'VIR', '54': 'IOWA', '55': 'FLST', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'SYRA', '61': 'VIR', '62': 'MARY', '63': 'OHIOST', '64': 'ILL', '65': 'MARY', '66': 'ILL', '67': 'MARY'}",max
2802,6054b3d4b820e1e22013576f,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'USCB', '08': 'VIR', '09': 'USC', '10': 'EWASH', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'ORAL', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'LIBRTY', '33': 'SDST', '34': 'WVIR', '35': 'CLMSN', '36': 'HOU', '37': 'MISSR', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'TX', '44': 'MARY', '45': 'BAYL', '46': 'VILL', '47': 'ARK', '48': 'ORAL', '49': 'ILL', '50': 'TENN', '51': 'SDST', '52': 'CLMSN', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'BAYL', '58': 'ARK', '59': 'ILL', '60': 'CLMSN', '61': 'IOWA', '62': 'MICH', '63': 'ARK', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'IOWA'}",max
2803,6054b3dab820e1e220135770,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'USCB', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'NCG', '17': 'UCLA', '18': 'ABCHR', '19': 'UCONN', '20': 'ALA', '21': 'HARTFD', '22': 'NCAR', '23': 'VILL', '24': 'NTX', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'ORAL', '29': 'ILL', '30': 'LOYCH', '31': 'OREGST', '32': 'OKST', '33': 'SDST', '34': 'WVIR', '35': 'RUTGER', '36': 'CLVST', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'LSU', '42': 'GEORGE', '43': 'UCLA', '44': 'ALA', '45': 'NCAR', '46': 'NTX', '47': 'ARK', '48': 'VTECH', '49': 'ILL', '50': 'OREGST', '51': 'WVIR', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'LSU', '56': 'ALA', '57': 'NTX', '58': 'ARK', '59': 'ILL', '60': 'WVIR', '61': 'IOWA', '62': 'LSU', '63': 'ARK', '64': 'ILL', '65': 'LSU', '66': 'ARK', '67': 'ARK'}",max
2804,6054b3e1b820e1e220135771,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'EWASH', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'MST', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'MHST', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'CREIGH', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'GEORGE', '43': 'MST', '44': 'ALA', '45': 'WISC', '46': 'PUR', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OREGST', '51': 'SYRA', '52': 'RUTGER', '53': 'CREIGH', '54': 'IOWA', '55': 'GEORGE', '56': 'MST', '57': 'WISC', '58': 'OHIOST', '59': 'OREGST', '60': 'SYRA', '61': 'IOWA', '62': 'GEORGE', '63': 'OHIOST', '64': 'OREGST', '65': 'IOWA', '66': 'OHIOST', '67': 'IOWA'}",max
