,_id,add_date,beat_date,complete_date,dlc,game_hours,game_minutes,game_notes,game_status,game_system,game_title,genre,now_playing,playtime_calc,start_date,sub_title
447,6007bab2a5cefca6c9947f63,2014-05-19 16:00:00,2014-06-10 16:00:00,,N,,,,Beaten,PC,Diablo II,Action RPG,N,,2014-06-05 16:00:00,
448,6007bab2a5cefca6c9947f61,2014-05-12 16:00:00,,,N,,,,Infinite,BNet,Heroes of the Storm,MOBA,N,,,
449,6007bab2a5cefca6c9947f60,2014-04-22 16:00:00,,,N,,,,Infinite,Steam,Stormrise,Real-time tactics,N,,,
450,6007bab2a5cefca6c9947f62,2014-05-12 16:00:00,2014-06-13 16:00:00,,N,,,,Beaten,Origin,Plants vs. Zombies: Game of the Year Edition,Real-time strategy,N,,2014-06-04 16:00:00,
451,6007bab2a5cefca6c9947f65,2014-06-02 16:00:00,2014-07-09 16:00:00,2014-07-12 16:00:00,N,,,,Completed,BNet,Diablo III,Action RPG,N,,2014-06-21 16:00:00,
452,6007bab2a5cefca6c9947f64,2014-05-28 16:00:00,2014-07-29 16:00:00,,N,,,,Beaten,Steam,Bastion,Action RPG,N,,2014-07-27 16:00:00,
453,6007bab2a5cefca6c9947f66,2014-06-20 16:00:00,2014-08-07 16:00:00,2014-08-07 16:00:00,N,,,,Completed,Droid,Trials Frontier,Racing,N,,2014-08-07 16:00:00,
454,6007bab2a5cefca6c9947f68,2014-06-22 16:00:00,2014-07-04 16:00:00,,N,,,,Beaten,Steam,Peggle Nights,Puzzle,N,,2014-06-25 16:00:00,
455,6007bab2a5cefca6c9947f69,2014-06-25 16:00:00,,,N,,,,Infinite,PC,Pokemon Trading Card Game Online,TCG,N,,,
456,6007bab2a5cefca6c9947f6a,2014-07-03 16:00:00,,,N,,,,Infinite,Steam,Rise of the Argonauts,Action RPG,N,,,
457,6007bab2a5cefca6c9947f67,2014-06-22 16:00:00,2014-06-25 16:00:00,,N,,,,Beaten,Steam,Peggle Deluxe,Puzzle,N,,2014-06-25 16:00:00,
458,6007bab2a5cefca6c9947f6d,2014-08-20 16:00:00,2015-10-30 16:00:00,,N,24.0,54.0,,Beaten,PS,Final Fantasy Tactics,Turn-based tactics,N,Actual,2015-10-30 16:00:00,
459,6007bab2a5cefca6c9947f6c,2014-08-20 16:00:00,,,N,6.0,26.0,,Started,PS2,Devil May Cry 3,Hack & Slash,N,Actual,,
460,6007bab2a5cefca6c9947f6b,2014-08-20 16:00:00,,,N,,,,Started,PS,Chrono Cross,JRPG,N,,,
461,6007bab2a5cefca6c9947f70,2014-08-21 16:00:00,2014-08-26 16:00:00,,N,,,,Beaten,PS4,FEZ,Platformer,N,,2014-08-26 16:00:00,
462,6007bab2a5cefca6c9947f6e,2014-08-20 16:00:00,,,N,,,,Started,Steam,Star Wars: Knights of the Old Republic,Action RPG,N,,,
463,6007bab2a5cefca6c9947f6f,2014-08-20 16:00:00,2018-09-28 16:00:00,,N,,,,Beaten,Steam,The Elder Scrolls V: Skyrim,Action RPG,N,,2018-09-01 16:00:00,
464,6007bab2a5cefca6c9947f72,2020-11-24 12:00:00,,,N,,,,Not Started,XB1,Code Vein,JRPG,N,,,
465,6007bab2a5cefca6c9947f71,2015-11-14 16:00:00,,,N,,,,Started,PS4,Bloodborne,Action RPG,N,,2015-11-14 16:00:00,
466,6007bab2a5cefca6c9947f74,2019-06-07 16:00:00,,,N,,,,Not Started,PS4,I Am Setsuna,JRPG,N,,,
467,6007bab2a5cefca6c9947f73,2020-12-24 12:00:00,,,N,,,Xmas gift from Brando =],Not Started,PS4,Final Fantasy VII,JRPG,N,,,
468,6007bab2a5cefca6c9947f75,2019-11-24 16:00:00,2020-05-10 16:00:00,2020-05-15 16:00:00,N,57.0,25.0,All achievements on Proud.,Completed,XB1,Kingdom Hearts III,Action RPG,N,Actual,2020-05-07 16:00:00,
469,6007bab2a5cefca6c9947f76,,,,N,,,,Wish List,PS4,Naruto to Boruto: Shinobi Striker,Fighting,N,,,
470,6007bab2a5cefca6c9947f77,2019-06-07 16:00:00,,,N,,,,Not Started,PS4,Ni no Kuni II,JRPG,N,,,
471,6007bab2a5cefca6c9947f78,,,,N,,,,Infinite,PS4,Overwatch,FPS,N,,,
472,6007bab2a5cefca6c9947f7d,2014-09-27 16:00:00,,,N,,,,Started,Steam,Crypt of the NecroDancer,Rhythm,N,,2015-03-18 16:00:00,
473,6007bab2a5cefca6c9947f7e,2014-10-02 16:00:00,2014-10-07 16:00:00,,N,9.0,32.0,Almost done with Challenges page 2.,Beaten,3DS,Super Smash Bros. for Nintendo 3DS,Fighting,N,Actual,2014-10-07 16:00:00,
474,6007bab2a5cefca6c9947f7a,2019-06-07 16:00:00,,,N,,,,Not Started,PS4,Spider-Man,Action RPG,N,,,
475,6007bab2a5cefca6c9947f79,,,,N,,,,Wish List,PS4,Shenmue III,Action-adventure,N,,,
476,6007bab2a5cefca6c9947f7c,2014-09-11 16:00:00,2014-09-16 16:00:00,,N,,,,Beaten,PS4,Destiny,FPS,N,,2014-09-16 16:00:00,
477,6007bab2a5cefca6c9947f7f,2014-10-07 16:00:00,2014-10-12 16:00:00,2014-12-04 16:00:00,N,,,,Completed,PS4,DRIVECLUB,Racing,N,,2014-10-11 16:00:00,
478,6007bab2a5cefca6c9947f82,2014-11-16 16:00:00,,,N,,,,Infinite,Steam,Final Fantasy XIV: A Realm Reborn,JRPG,N,,,
479,6007bab2a5cefca6c9947f81,2014-11-13 16:00:00,,,N,,,,Not Started,Steam,Injustice: Gods Among Us Ultimate Edition,Fighting,N,,,
480,6007bab2a5cefca6c9947f85,2014-12-31 16:00:00,2015-07-28 16:00:00,,N,,,,Beaten,PS4,Lara Croft and the Temple of Osiris,Action-adventure,N,,2015-07-28 16:00:00,
481,6007bab2a5cefca6c9947f7b,,,,N,,,,Wish List,PS4,Star Ocean: Integrity and Faithlessness,JRPG,N,,,
482,6007bab2a5cefca6c9947f80,2014-11-13 16:00:00,,,N,,,,Not Started,Steam,Gauntlet,Hack & Slash,N,,,
483,6007bab2a5cefca6c9947f84,2014-12-27 16:00:00,2014-12-31 16:00:00,2016-01-02 16:00:00,N,,,,Completed,PS4,Peggle 2,Puzzle,N,,2014-12-27 16:00:00,
484,6007bab2a5cefca6c9947f86,2015-03-18 16:00:00,2016-05-13 16:00:00,,N,20.0,30.0,Optional stuff.,Beaten,3DS,The Legend of Zelda: Majora's Mask 3D,Action-adventure,N,Actual,2015-03-18 16:00:00,
485,6007bab2a5cefca6c9947f89,2015-03-31 16:00:00,2015-12-29 16:00:00,2015-12-29 16:00:00,N,,,,Completed,PS4,Final Fantasy Type-0 HD,Action RPG,N,,2015-06-04 16:00:00,
486,6007bab2a5cefca6c9947f9d,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,RollerCoaster Tycoon 3: Platinum!,Simulation,N,,,
487,6007bab2a5cefca6c9947fa9,2015-11-14 16:00:00,2015-11-21 16:00:00,2015-12-13 16:00:00,N,,,,Completed,PS4,Star Wars Battlefront,TPS,N,,2015-11-14 16:00:00,
488,6007bab2a5cefca6c9947f99,2015-07-12 16:00:00,2015-10-31 16:00:00,,N,,,,Beaten,Steam,Need for Speed: Hot Pursuit,Racing,N,,2015-10-31 16:00:00,
489,6007bab2a5cefca6c9947f87,2015-03-31 16:00:00,2015-10-27 16:00:00,2015-11-14 16:00:00,N,,,,Completed,PS4,Borderlands 2,FPS,N,,2015-03-31 16:00:00,
490,6007bab2a5cefca6c9947fa5,2015-08-11 16:00:00,2015-08-11 16:00:00,2015-08-11 16:00:00,N,,,,Completed,PS4,Rocket League,Sports,N,,2015-08-11 16:00:00,
491,6007bab2a5cefca6c9947fa0,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Shadowrun: Dragonfall - Director's Cut,Turn-based tactics,N,,,
492,6007bab2a5cefca6c9947fa3,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Trine 2,Platformer,N,,,
493,6007bab2a5cefca6c9947f8a,2015-04-11 16:00:00,2015-10-16 16:00:00,,N,,,,Beaten,Steam,Jet Set Radio,Platformer,N,,2015-04-11 16:00:00,
494,6007bab2a5cefca6c9947fa6,2015-08-30 16:00:00,2015-11-14 16:00:00,,N,,,"24/26 rare zombies, 21/22 tickets.",Beaten,3DS,Battleground Z,Beat 'em up,Y,,2015-08-30 16:00:00,
495,6007bab2a5cefca6c9947f8e,2015-07-12 16:00:00,2015-07-12 16:00:00,2015-07-12 16:00:00,N,,,,Completed,Steam,Antichamber,Puzzle,N,,2015-07-12 16:00:00,
496,6007bab2a5cefca6c9947f98,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Magicite,RPG,N,,,
497,6007bab2a5cefca6c9947f9f,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Shadowrun Returns,Turn-based tactics,N,,,
498,6007bab2a5cefca6c9947fac,2015-12-19 16:00:00,2015-12-19 16:00:00,2015-12-23 16:00:00,N,,,,Completed,PS4,Sportsfriends,Party,N,,2015-12-19 16:00:00,
499,6007bab2a5cefca6c9947faa,2015-12-02 16:00:00,,,N,,,,Not Started,PS4,Dragon Age: Inquisition,Action RPG,N,,,
500,6007bab2a5cefca6c9947f9a,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,One Finger Death Punch,Beat 'em up,N,,,
501,6007bab2a5cefca6c9947fa1,2015-07-12 16:00:00,2015-07-26 16:00:00,,N,,,,Beaten,Steam,The Legend of Korra,Beat 'em up,N,,2015-07-26 16:00:00,
502,6007bab2a5cefca6c9947fa4,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Ys Origin,JRPG,N,,,
503,6007bab2a5cefca6c9947fa2,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Transistor,Action RPG,N,,,
504,6007bab2a5cefca6c9947f8d,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,A Story About My Uncle,Platformer,N,,,
505,6007bab2a5cefca6c9947f9e,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Screencheat,FPS,N,,,
506,6007bab2a5cefca6c9947f83,2014-11-29 16:00:00,2017-02-12 16:00:00,,N,,,,Beaten,Steam,Grid Autosport,Racing,N,,2014-12-02 16:00:00,
507,6007bab2a5cefca6c9947fa8,2015-09-01 16:00:00,,,N,,,,Not Started,Steam,Mighty Gunvolt,Platformer,N,,,
508,6007bab2a5cefca6c9947f96,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Hero Siege,Hack & Slash,N,,,
509,6007bab2a5cefca6c9947f88,2015-03-31 16:00:00,2015-10-18 16:00:00,2016-01-31 16:00:00,N,,,,Completed,PS4,Borderlands: The Pre-Sequel,FPS,N,,2015-10-18 16:00:00,
510,6007bab2a5cefca6c9947f91,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Darksiders II,Hack & Slash,N,,,
511,6007bab2a5cefca6c9947f94,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,FEZ,Platformer,N,,,
512,6007bab2a5cefca6c9947f97,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Ikaruga,Shoot 'em up,N,,,
513,6007bab2a5cefca6c9947f9c,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Robot Roller-Derby Disco Dodgeball,Sports,N,,,
514,6007bab2a5cefca6c9947f8f,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Brothers - A Tale of Two Sons,Action-adventure,N,,,
515,6007bab2a5cefca6c9947fa7,2015-08-30 16:00:00,2016-12-23 16:00:00,,N,,,"8/9 islands, 140/160 species, 20/22 tickets.",Beaten,3DS,Ultimate Angler,Sports,Y,,2015-08-30 16:00:00,
516,6007bab2a5cefca6c9947f8b,2015-05-25 16:00:00,,,N,,,,Not Started,Steam,Valkyria Chronicles,Tactical RPG,N,,,
517,6007bab2a5cefca6c9947f93,2015-07-12 16:00:00,,,N,,,,Started,Steam,Epic Battle Fantasy 4,RPG,N,,2015-10-16 16:00:00,
518,6007bab2a5cefca6c9947f95,2015-07-12 16:00:00,,,N,,,,Started,Steam,Freedom Planet,Platformer,N,,2015-10-16 16:00:00,
519,6007bab2a5cefca6c9947f90,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Darksiders,Hack & Slash,N,,,
520,6007bab2a5cefca6c9947fab,2015-12-09 16:00:00,2015-12-13 16:00:00,2015-12-23 16:00:00,N,,,,Completed,PS4,Gauntlet: Slayer Edition,Hack & Slash,N,,2015-12-09 16:00:00,
521,6007bab2a5cefca6c9947fad,2015-12-27 16:00:00,2015-12-31 16:00:00,2016-01-01 16:00:00,N,,,,Completed,PS4,DRIVECLUB BIKES,Racing,N,,2015-12-27 16:00:00,
522,6007bab2a5cefca6c9947f9b,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Risk of Rain,Platformer,N,,,
523,6007bab2a5cefca6c9947f8c,2015-06-11 16:00:00,2015-10-18 16:00:00,2015-10-24 16:00:00,N,,,,Completed,Steam,Tales from the Borderlands,Adventure,N,,2015-10-18 16:00:00,
524,6007bab2a5cefca6c9947f92,2015-07-12 16:00:00,,,N,,,,Not Started,Steam,Dragon Age: Origins - Ultimate Edition,RPG,N,,,
525,6007bab2a5cefca6c9947faf,2016-01-02 16:00:00,,,N,,,,Not Started,PS4,Dark Souls II: Scholar of the First Sin,Action RPG,N,,,
526,6007bab2a5cefca6c9947fae,2016-01-01 16:00:00,2016-01-06 16:00:00,,N,,,,Beaten,Steam,ibb & obb,Platformer,N,,2016-01-01 16:00:00,
527,6007bab2a5cefca6c9947fb2,2016-02-05 16:00:00,2017-03-21 16:00:00,2018-01-11 16:00:00,N,,,,Completed,PS4,Project Cars,Racing,N,,2016-02-05 16:00:00,
528,6007bab2a5cefca6c9947fb1,2016-02-05 16:00:00,2016-02-21 16:00:00,2016-02-24 16:00:00,N,,,,Completed,PS4,Need for Speed,Racing,N,,2016-02-20 16:00:00,
529,6007bab2a5cefca6c9947fb0,2016-01-07 16:00:00,2016-01-17 16:00:00,,N,,,,Beaten,Steam,Orcs Must Die! 2,Tower defense,N,,2016-01-07 16:00:00,
530,6007bab2a5cefca6c9947fb4,2016-06-14 16:00:00,,,N,,,,Not Started,PS4,Mega Man Legacy Collection,Platformer,N,,,
531,6007bab2a5cefca6c9947fb3,2016-04-28 16:00:00,2016-06-12 16:00:00,,N,66.0,43.0,Beastiary and adventurer.,Beaten,3DS,Bravely Second,JRPG,N,Actual,2016-04-28 16:00:00,
532,6007bab2a5cefca6c9947fb7,2016-06-14 16:00:00,,,N,,,,Infinite,PS4,Tales of Zestiria,JRPG,N,,2017-09-22 16:00:00,
533,6007bab2a5cefca6c9947fb9,2016-07-20 16:00:00,2016-07-20 16:00:00,2016-07-21 16:00:00,N,92.0,13.0,,Completed,VC,Mario Tennis,Sports,N,Actual,2016-07-20 16:00:00,
534,6007bab2a5cefca6c9947fba,2016-09-19 16:00:00,,,N,,,,Not Started,Steam,Mighty No. 9,Platformer,N,,,
535,6007bab2a5cefca6c9947fb8,2016-06-29 16:00:00,2016-07-03 16:00:00,,N,,,,Beaten,Steam,DLC Quest,Platformer,N,,2016-06-29 16:00:00,
536,6007bab2a5cefca6c9947fb5,2016-06-14 16:00:00,2016-10-29 16:00:00,2016-10-30 16:00:00,N,,,,Completed,PS4,Need for Speed Rivals,Racing,N,,2016-10-29 16:00:00,
537,6007bab2a5cefca6c9947fb6,2016-06-14 16:00:00,,,N,,,,Not Started,PS4,Rayman Legends,Platformer,N,,,
538,6007bab2a5cefca6c9947fbc,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,6180 the moon,Platformer,N,,,
539,6007bab2a5cefca6c9947fbe,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,CastleStorm,Tower defense,N,,,
540,6007bab2a5cefca6c9947fbd,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Big Pharma,Simulation,N,,,
541,6007bab2a5cefca6c9947fbb,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,1001 Spikes,Platformer,N,,,
542,6007bab2a5cefca6c9947fbf,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Chaos Reborn,Tactical RPG,N,,,
543,6007bab2a5cefca6c9947fc0,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Chariot,Platformer,N,,,
544,6007bab2a5cefca6c9947fc4,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Downwell,Action-adventure,N,,,
545,6007bab2a5cefca6c9947fc3,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,DeadCore,Platformer,N,,,
546,6007bab2a5cefca6c9947fc2,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Darksiders II: Deathinitive Edition,Hack & Slash,N,,,
547,6007bab2a5cefca6c9947fc1,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Cloudbuilt,Platformer,N,,,
548,6007bab2a5cefca6c9947fc8,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Frozen Cortex,Turn-based tactics,N,,,
549,6007bab2a5cefca6c9947fc9,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Frozen Synapse,Turn-based tactics,N,,,
550,6007bab2a5cefca6c9947fc5,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,EDGE,Platformer,N,,,
551,6007bab2a5cefca6c9947fc7,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Fairy Fencer F,JRPG,N,,,
552,6007bab2a5cefca6c9947fc6,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Electronic Super Joy,Platformer,N,,,
553,6007bab2a5cefca6c9947fce,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Half Minute Hero: The Second Coming,Real-time strategy,N,,,
554,6007bab2a5cefca6c9947fcd,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,Real-time strategy,N,,,
555,6007bab2a5cefca6c9947fcf,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Hell Yeah!,Metroidvania,N,,,
556,6007bab2a5cefca6c9947fca,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Full Bore,Platformer,N,,,
557,6007bab2a5cefca6c9947fd1,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Kingdom Rush,Tower defense,N,,,
558,6007bab2a5cefca6c9947fcb,2016-09-28 16:00:00,,,N,,,,Started,Steam,Geometry Dash,Platformer,Y,,2020-08-24 16:00:00,
559,6007bab2a5cefca6c9947fd2,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Knights of Pen and Paper +1,RPG,N,,,
560,6007bab2a5cefca6c9947fd0,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Kairo,Puzzle,N,,,
561,6007bab2a5cefca6c9947fcc,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Gurumin: A Monstrous Adventure,JRPG,N,,,
562,6007bab2a5cefca6c9947fd3,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Lethal League,Fighting,N,,,
563,6007bab2a5cefca6c9947fd5,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Megabyte Punch,Platformer,N,,,
564,6007bab2a5cefca6c9947fd4,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Lux Delux,Turn-based strategy,N,,,
565,6007bab2a5cefca6c9947fd6,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Monaco,Stealth,N,,,
566,6007bab2a5cefca6c9947fd8,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Out There Somewhere,Platformer,N,,,
567,6007bab2a5cefca6c9947fd7,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Orcs Must Die!,Tower defense,N,,,
568,6007bab2a5cefca6c9947ffb,2016-12-31 16:00:00,,,N,,,,Not Started,Steam,Kingdoms of Amalur: Reckoning,Action RPG,N,,,
569,6007bab2a5cefca6c9947ffa,2016-12-31 16:00:00,,,N,,,,Not Started,Steam,JumpJet Rex,Platformer,N,,,
570,6007bab2a5cefca6c9947fde,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Sanctum 2,Tower defense,N,,,
571,6007bab2a5cefca6c9947fdd,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Saints Row: The Third,Action-adventure,N,,,
572,6007bab2a5cefca6c9947ffc,2016-12-31 16:00:00,,,N,,,,Not Started,Steam,Mark of the Ninja: Special Edition,Stealth,N,,,
573,6007bab2a5cefca6c9947fdc,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,RUSH,Racing,N,,,
574,6007bab2a5cefca6c9947ffd,2016-12-31 16:00:00,,,N,,,,Not Started,Steam,Tales of Symphonia,JRPG,N,,,
575,6007bab2a5cefca6c9947fda,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Qbeh-1: The Atlas Cube,Puzzle,N,,,
576,6007bab2a5cefca6c9947fdb,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Reassembly,Simulation,N,,,
577,6007bab2a5cefca6c9947ff9,2016-12-31 16:00:00,,,N,,,,Not Started,Steam,Bit Blaster XL,Shoot 'em up,N,,,
578,6007bab2a5cefca6c9947ff3,2016-10-29 16:00:00,2018-01-19 16:00:00,2018-04-13 16:00:00,N,,,S99,Completed,3DS,Slot Car Rivals,Racing,N,,2016-10-29 16:00:00,
579,6007bab2a5cefca6c9947ff8,2016-12-04 16:00:00,2016-12-23 16:00:00,,N,134.0,59.0,1st streak: two EQ misses. 2nd streak: Aurora Veil science. 3rd streak: Bruxish.,Beaten,3DS,Pokemon Moon,RPG,N,Actual,2016-12-04 16:00:00,
580,6007bab2a5cefca6c9947ff2,2016-10-29 16:00:00,2018-02-09 16:00:00,,N,,,"Wrapping up master run, 5/12 gold medals.",Beaten,3DS,Ninja Launcher,Simulation,Y,,2016-10-29 16:00:00,
581,6007bab2a5cefca6c9947ff6,2016-11-25 16:00:00,2017-07-21 16:00:00,2017-07-21 16:00:00,N,,,,Completed,PS4,DiRT Rally,Racing,N,,2016-11-25 16:00:00,
582,6007bab2a5cefca6c9947ff5,2016-11-04 16:00:00,2016-11-13 16:00:00,,N,19.0,16.0,,Beaten,VCH,Pokemon Red,RPG,N,Actual,2016-11-04 16:00:00,
583,6007bab2a5cefca6c9947fd9,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Polarity,Puzzle,N,,,
584,6007bab2a5cefca6c9947ff7,2016-11-25 16:00:00,,,N,,,,Started,PS4,PAC-MAN Championship Edition 2,Maze,N,,2017-02-18 16:00:00,
585,6007bab2a5cefca6c9947ff4,2016-11-04 16:00:00,2018-06-06 16:00:00,,N,,,,Beaten,VCH,Pokemon Blue,RPG,N,,2018-06-03 16:00:00,
586,6007bab2a5cefca6c9948001,2017-04-15 16:00:00,,,N,,,,Not Started,PS4,Uncharted: The Nathan Drake Collection,Action-adventure,N,,,
587,6007bab2a5cefca6c9947fe2,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Star Wars: Knights of the Old Republic II,Action RPG,N,,,
588,6007bab2a5cefca6c9947fe5,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Thomas Was Alone,Platformer,N,,,
589,6007bab2a5cefca6c994800a,2017-07-01 16:00:00,,,N,,,,Not Started,PS4,Kingdom Hearts Re:coded,Action RPG,N,,,
590,6007bab2a5cefca6c9947fe7,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Tiny Brains,Puzzle,N,,,
591,6007bab2a5cefca6c9947fe9,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Toki Tori 2+,Puzzle,N,,,
592,6007bab2a5cefca6c9948009,2017-07-01 16:00:00,,,N,,,,Not Started,PS4,Kingdom Hearts Re:Chain of Memories,Action RPG,N,,,
593,6007bab2a5cefca6c994800e,2017-07-01 16:00:00,,,N,,,,Infinite,PS4,Trackmania Turbo,Racing,N,,2017-08-22 16:00:00,
594,6007bab2a5cefca6c9947fef,2016-10-29 16:00:00,,,N,,,"Second of two playthroughs, 4 more recipes.",Started,3DS,Feed Mii,Simulation,Y,,2016-10-29 16:00:00,
595,6007bab2a5cefca6c9947fea,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,TRI: Of Friendship and Madness,Puzzle,N,,,
596,6007bab2a5cefca6c9948002,2017-06-10 16:00:00,2017-06-24 16:00:00,2017-07-02 16:00:00,N,,,,Completed,PS4,DiRT 4,Racing,N,,2017-06-10 16:00:00,
597,6007bab2a5cefca6c9948007,2017-07-01 16:00:00,,,N,,,,Started,PS4,Kingdom Hearts FINAL MIX,Action RPG,Y,,2018-12-17 16:00:00,
598,6007bab2a5cefca6c9947ffe,2017-02-02 16:00:00,,,N,,,,Not Started,Steam,Disgaea PC,Turn-based tactics,N,,,
599,6007bab2a5cefca6c994800f,2017-08-22 16:00:00,2017-08-28 16:00:00,2018-01-24 16:00:00,N,115.0,0.0,,Completed,Switch,Mario Kart 8 Deluxe,Racing,N,Actual,2017-08-22 16:00:00,
600,6007bab2a5cefca6c9948003,2017-07-01 16:00:00,,,N,,,,Not Started,Steam,Burnstar,Puzzle,N,,,
601,6007bab2a5cefca6c9947fee,2016-10-22 16:00:00,,,N,,,,Started,Steam,Path of Exile,Action RPG,N,,2016-10-22 16:00:00,
602,6007bab2a5cefca6c9947fe8,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,Toki Tori,Puzzle,N,,,
603,6007bab2a5cefca6c9947ff1,2016-10-29 16:00:00,2018-04-07 16:00:00,,N,,,69% / 54% / 60%,Beaten,3DS,Mii Trek,Simulation,Y,,2016-10-29 16:00:00,
604,6007bab2a5cefca6c9948008,2017-07-01 16:00:00,,,N,,,,Not Started,PS4,Kingdom Hearts II FINAL MIX,Action RPG,N,,,
605,6007bab2a5cefca6c9947fec,2016-09-28 16:00:00,2017-12-02 16:00:00,2017-12-02 16:00:00,N,,,,Completed,Steam,Worms Clan Wars,Turn-based strategy,N,,2017-11-30 16:00:00,
606,6007bab2a5cefca6c9948010,2017-09-16 16:00:00,2018-05-02 16:00:00,2018-05-10 16:00:00,N,5.0,0.0,,Completed,Switch,Snipperclips,Puzzle,N,Actual,2017-09-16 16:00:00,
607,6007bab2a5cefca6c9947fff,2017-02-06 16:00:00,2017-02-09 16:00:00,2017-02-09 16:00:00,N,,,,Completed,Droid,Fire Emblem: Heroes,Turn-based tactics,N,,2017-02-07 16:00:00,
608,6007bab2a5cefca6c9948006,2017-07-01 16:00:00,2018-12-14 16:00:00,,N,,,,Beaten,PS4,Kingdom Hearts Birth by Sleep FINAL MIX,Action RPG,N,,2018-11-30 16:00:00,
609,6007bab2a5cefca6c9948012,2017-10-09 16:00:00,2017-10-10 16:00:00,2017-10-10 16:00:00,N,,,,Completed,Steam,Absolute Drift,Racing,N,,2017-10-09 16:00:00,
610,6007bab2a5cefca6c994800d,2017-07-01 16:00:00,,,N,,,,Not Started,Steam,Stardew Valley,Simulation,N,,,
611,6007bab2a5cefca6c994800c,2017-07-01 16:00:00,,,N,,,,Not Started,Steam,Rivals of Aether,Fighting,N,,,
612,6007bab2a5cefca6c9947fe4,2016-09-28 16:00:00,,,N,,,,Not Started,Steam,The Last Federation,Turn-based tactics,N,,,
613,6007bab2a5cefca6c9948005,2017-07-01 16:00:00,,,N,,,,Not Started,PS4,Kingdom Hearts 358/2 Days,Action RPG,N,,,
614,6007bab2a5cefca6c9947fe1,2016-09-28 16:00:00,2016-10-14 16:00:00,2016-10-14 16:00:00,N,,,,Completed,Steam,Sonic Adventure DX,Platformer,N,,2016-09-28 16:00:00,
615,6007bab2a5cefca6c994800b,2017-07-01 16:00:00,2017-09-13 16:00:00,2017-09-16 16:00:00,N,,,,Completed,PS4,Ratchet & Clank,Platformer,N,,2017-08-29 16:00:00,
616,6007bab2a5cefca6c9947fe3,2016-09-28 16:00:00,,,N,,,,Infinite,Steam,Tabletop Simulator,Simulation,N,,,
