,_id,away_key,home_key,home_win_chance_max,home_win_chance_median,home_win_chance_medium,home_win_chance_mild,max_margin_bottom,max_margin_top,median_margin,median_margin_bottom,median_margin_top,medium_margin_bottom,medium_margin_top,mild_margin_bottom,mild_margin_top,season
2138,604f1499e323f8c4b7a66cbf,TENN,WVIR,0.459,0.3105022831050228,0.45232273838630804,0.4093567251461988,-46,42,-1,-5,3,-20,19,-11,9,2021
2139,604f14a56a788db77527668e,LOYCH,SDST,0.425,0.15789473684210525,0.4004914004914005,0.35363457760314343,-51,40,-4,-7,1,-23,15,-13,6,2021
2140,604f14bcb1ae8f3c65bc55d5,OKST,CLMSN,0.376,0.0,0.3556638246041413,0.2647058823529412,-50,40,-4,-8,-2,-22,15,-13,5,2021
2141,604f14c62f5a8f3b7c824bef,LOYCH,WVIR,0.476,0.375,0.47,0.4476744186046512,-45,40,-2,-5,3,-19,18,-11,9,2021
2142,604f14c7d8d499958adb936d,OKST,SDST,0.334,0.0,0.2928921568627451,0.19659735349716445,-45,40,-6,-9,-3,-23,13,-15,4,2021
2143,604f14cc48dd0d9c5150017f,OKST,WVIR,0.538,0.6394849785407726,0.5525339925834364,0.5725646123260437,-45,47,2,-3,5,-18,21,-9,11,2021
2144,604f14e843cc245f245c1f0b,SDST,HOU,0.632,1.0,0.6565533980582524,0.7568627450980392,-45,44,5,2,8,-15,23,-5,14,2021
2145,604f14d8d5771a2b06f79f5b,TENN,SDST,0.35,0.0,0.3230958230958231,0.23674242424242425,-54,42,-6,-9,-2,-24,14,-15,5,2021
2146,604f1502b0c99457d5146834,SDST,WVIR,0.582,0.9022222222222223,0.5956151035322778,0.6692759295499021,-42,47,3,-1,7,-16,22,-7,13,2021
2147,604f14f45a0a9cf0e7e65165,TENN,CLMSN,0.374,0.0,0.3435960591133005,0.2701688555347092,-48,39,-5,-8,-2,-23,13,-14,5,2021
2148,604f15215722a7e303a477f3,WVIR,CLMSN,0.428,0.15555555555555556,0.41595092024539876,0.3575638506876228,-49,54,-3,-6,1,-21,17,-11,7,2021
2149,604f15178fb89ba4acd7294c,WICHST,VIR,0.852,1.0,0.9291819291819292,1.0,-41,60,15,11,18,-4,33,5,24,2021
2150,604f154663eaa7765ecf3507,WICHST,KAN,0.813,1.0,0.8803418803418803,1.0,-30,62,12,9,16,-7,31,3,22,2021
2151,604f151afe569958bc37f917,CLMSN,HOU,0.633,1.0,0.6625916870415648,0.7467652495378928,-39,49,5,2,9,-14,25,-5,15,2021
2152,604f157b885ef364ac1eee54,WICHST,UCLA,0.674,1.0,0.7128712871287128,0.8265895953757225,-41,56,7,3,10,-11,25,-3,16,2021
2153,604f156d846b888c6d250d6e,WICHST,UCONN,0.626,1.0,0.655940594059406,0.7524366471734892,-43,50,5,1,7,-13,22,-5,13,2021
2154,604f157819c4dcf7ed44c78a,WICHST,USC,0.799,1.0,0.871571072319202,1.0,-39,55,12,9,16,-6,29,3,22,2021
2155,604f159470d2e257f7cc2b16,MST,IONA,0.076,0.0,0.0,0.0,-68,20,-22,-25,-17,-40,-3,-31,-12,2021
2156,604f15a76631cba208a4a1b4,MST,GEORGE,0.476,0.3981042654028436,0.4656019656019656,0.44952380952380955,-43,43,-1,-4,3,-19,19,-10,9,2021
2157,604f1599064ea3d113421fd0,MST,GCAN,0.206,0.0,0.1318407960199005,0.0,-52,26,-12,-15,-9,-30,6,-22,-3,2021
2158,604f15bee323f8c4b7a66ccf,MST,DRAKE,0.545,0.7156398104265402,0.5525339925834364,0.598825831702544,-42,44,2,-2,5,-16,18,-8,11,2021
2159,604f15c2eb601dfaa91b70c6,NORFST,NTX,0.914,1.0,1.0,1.0,-33,65,20,17,23,2,38,11,29,2021
2160,604f15f1a0c309bea5500474,NORFST,DRAKE,0.948,1.0,1.0,1.0,-23,66,23,19,27,4,40,13,32,2021
2161,604f15f206cbaf2d89db957d,NORFST,MHST,0.832,1.0,0.9077490774907749,1.0,-33,73,13,10,16,-5,30,4,22,2021
2162,604f15e5b1ae8f3c65bc55e5,NORFST,VIR,0.983,1.0,1.0,1.0,-23,72,29,26,33,12,47,20,38,2021
2163,604f161336da51554e0a9cf3,NORFST,TX,0.938,1.0,1.0,1.0,-19,66,24,20,28,4,42,14,34,2021
2164,604f161030e94052f93b6ba6,MST,CREIGH,0.642,1.0,0.6735941320293398,0.7620817843866171,-42,46,5,2,9,-13,24,-5,15,2021
2165,604f15fe3549d68b832b0c87,MST,NTX,0.485,0.4460093896713615,0.483271375464684,0.4822429906542056,-44,45,-1,-4,3,-18,17,-10,9,2021
2166,604f16346a788db77527669e,NORFST,OKL,0.949,1.0,1.0,1.0,-19,75,23,19,26,5,40,13,31,2021
2167,604f1628d5771a2b06f79f6b,NORFST,MICH,0.978,1.0,1.0,1.0,-10,70,31,28,35,12,48,21,40,2021
2168,604f164f43cc245f245c1f1b,MSTM,GTECH,0.932,1.0,1.0,1.0,-27,67,19,16,23,3,37,10,29,2021
2169,604f162f5eb1bdb13127c86e,NORFST,TXS,0.49,0.45267489711934156,0.48284313725490197,0.4770992366412214,-41,41,-1,-4,4,-18,19,-10,11,2021
2170,604f1655042f0d455b3a4d79,NORFST,OKST,0.949,1.0,1.0,1.0,-23,84,23,20,27,6,42,14,33,2021
2171,604f16685722a7e303a47803,MSTM,CLVST,0.56,0.7593360995850622,0.5740291262135923,0.6138996138996139,-40,45,3,-2,6,-16,20,-7,11,2021
2172,604f1664bcc2efd67b69d612,MSTM,HARTFD,0.44,0.22072072072072071,0.42698019801980197,0.374031007751938,-47,45,-3,-6,2,-20,16,-12,7,2021
2173,604f167168bad4c1e0ff0ed0,MSTM,ORE,0.888,1.0,0.976456009913259,1.0,-42,54,17,13,20,-1,33,7,26,2021
2174,604f169f63eaa7765ecf3517,MISSR,OREGST,0.493,0.46568627450980393,0.4876847290640394,0.4941860465116279,-45,47,-1,-4,4,-20,18,-10,10,2021
2175,604f16a534ebea6ab47ec6fc,MSTM,HOU,0.894,1.0,0.9853300733496333,1.0,-35,64,17,14,21,-1,36,8,27,2021
2176,604f168ecab439ae3af22ae7,MISSR,WINTH,0.125,0.0,0.03217821782178218,0.0,-59,35,-16,-19,-12,-34,2,-25,-6,2021
2177,604f16a848dd0d9c5150018f,MISSR,LSU,0.669,1.0,0.7133995037220844,0.8089887640449438,-40,52,6,3,10,-13,25,-5,16,2021
2178,604f16baae404f187e6cd821,MISSR,GTECH,0.664,1.0,0.7057356608478803,0.8068592057761733,-47,52,6,3,10,-12,23,-4,16,2021
2179,604f16e16b08834ad637737d,VCU,SYRA,0.798,1.0,0.8688725490196079,1.0,-33,61,10,7,14,-7,31,3,20,2021
2180,604f16e2b0c99457d5146844,USCB,WISC,0.877,1.0,0.9716748768472906,1.0,-35,59,16,13,19,-2,35,7,26,2021
2181,604f16f5fe569958bc37f927,OHIO,GEORGE,0.537,0.6693227091633466,0.5441176470588235,0.5545112781954887,-41,44,2,-3,6,-18,20,-9,11,2021
2182,604f16f719c4dcf7ed44c79a,OHIO,BYU,0.661,1.0,0.7014742014742015,0.8178368121442126,-36,45,6,2,9,-12,24,-4,16,2021
2183,604f1718098d806f1fe0cddf,GEORGE,OKST,0.576,0.8820754716981132,0.591861898890259,0.6336996336996337,-43,45,3,-1,7,-15,21,-7,13,2021
2184,604f172506cbaf2d89db958d,HARTFD,OHIOST,0.961,1.0,1.0,1.0,-23,78,25,22,29,7,43,15,35,2021
2185,604f17216631cba208a4a1c4,VCU,UCONN,0.605,1.0,0.6328800988875154,0.6967370441458733,-44,46,4,1,7,-15,22,-6,13,2021
2186,604f17285036e38c365ebec0,WISC,OREGST,0.232,0.0,0.16728624535315986,0.0,-55,34,-10,-13,-6,-28,8,-19,-1,2021
2187,604f1725885ef364ac1eee64,VCU,FLST,0.612,1.0,0.6348246674727932,0.7272727272727273,-50,50,4,1,8,-15,21,-6,14,2021
2188,604f175b064ea3d113421fe0,WISC,GNZG,0.484,0.4158415841584158,0.4813477737665463,0.4665391969407266,-51,43,-1,-4,3,-18,17,-10,9,2021
2189,604f175d3ebb60d6f0afd97e,WISC,OKST,0.291,0.0,0.2438118811881188,0.08237547892720307,-49,42,-7,-11,-4,-25,10,-17,2,2021
2190,604f177b3549d68b832b0c97,WINTH,OKST,0.894,1.0,0.984029484029484,1.0,-28,68,18,14,21,-1,36,8,27,2021
2191,604f176036da51554e0a9d03,WISC,UCONN,0.239,0.0,0.18159509202453988,0.0,-48,41,-11,-14,-8,-29,8,-20,-1,2021
2192,604f1780a0c309bea5500484,WISC,FLST,0.237,0.0,0.17747858017135862,0.0,-52,41,-10,-14,-6,-29,9,-20,-1,2021
2193,604f178b7de74b0ba11b6fe6,VTECH,DRAKE,0.582,0.8685446009389671,0.6029776674937966,0.6436781609195402,-32,46,4,-1,7,-14,20,-6,12,2021
2194,604f17c2846b888c6d250d7e,SYRA,VIR,0.606,1.0,0.6344485749690211,0.711764705882353,-44,49,4,1,7,-15,22,-6,12,2021
2195,604f17d27343ece395f92bc9,GTECH,LSU,0.512,0.5927601809954751,0.5148514851485149,0.5333333333333333,-49,39,1,-3,4,-17,18,-8,10,2021
2196,604f17c0042f0d455b3a4d89,GTECH,CLVST,0.108,0.0,0.02342786683107275,0.0,-62,29,-17,-21,-14,-35,1,-27,-8,2021
2197,604f17ec5eb1bdb13127c87e,MHST,OHIOST,0.895,1.0,0.9888751545117429,1.0,-27,67,18,15,22,-1,36,9,28,2021
2198,604f1805b1ae8f3c65bc55f5,SYRA,NCAR,0.392,0.0,0.36039360393603936,0.29111531190926276,-46,41,-4,-8,-1,-23,15,-15,6,2021
2199,604f1809fb9d522d9df22b27,CLVST,OKST,0.851,1.0,0.9259708737864077,1.0,-35,57,14,11,18,-4,33,5,24,2021
2200,604f18155722a7e303a47813,GTECH,NCAR,0.399,0.0,0.37758830694275275,0.30245746691871456,-46,42,-4,-7,-1,-22,14,-14,6,2021
2201,604f182648dd0d9c5150019f,TXS,OKL,0.952,1.0,1.0,1.0,-21,76,23,20,27,6,41,14,33,2021
2202,604f182c43cc245f245c1f2b,UCLA,ARK,0.603,1.0,0.633578431372549,0.689922480620155,-40,47,4,1,8,-14,23,-6,13,2021
2203,604f1839bcc2efd67b69d622,RUTGER,GNZG,0.589,0.8535564853556485,0.6127023661270237,0.6737864077669903,-41,54,4,-1,7,-14,22,-6,13,2021
2204,604f1845b0c99457d5146854,UCLA,OHIOST,0.771,1.0,0.8223039215686274,1.0,-28,54,10,7,14,-7,28,2,19,2021
2205,604f1859fe569958bc37f937,TXS,OKST,0.953,1.0,1.0,1.0,-21,70,22,19,26,5,41,13,33,2021
2206,604f1859ae404f187e6cd831,OKL,CLMSN,0.321,0.0,0.2857142857142857,0.147117296222664,-57,35,-7,-10,-3,-24,12,-15,3,2021
2207,604f183bfe67c57c73e8a74f,RUTGER,ORE,0.43,0.14418604651162792,0.4138785625774473,0.34535104364326374,-54,38,-2,-6,1,-19,16,-12,7,2021
2208,604f18528fb89ba4acd7295c,USC,LSU,0.552,0.7393162393162394,0.5674019607843137,0.6124763705103969,-44,45,2,-2,6,-17,21,-8,12,2021
2209,604f184e30e94052f93b6bb6,TXS,GNZG,0.98,1.0,1.0,1.0,-26,89,31,27,35,14,48,21,41,2021
2210,604f1885e323f8c4b7a66cdf,KAN,HOU,0.474,0.411214953271028,0.47102342786683105,0.45286506469500926,-64,42,-1,-4,3,-20,18,-11,9,2021
2211,604f18775237752adbc45907,CREIGH,ILL,0.647,1.0,0.6888068880688807,0.7853107344632768,-36,59,6,3,9,-13,24,-5,15,2021
2212,604f188a63eaa7765ecf3527,KAN,ORE,0.448,0.22325581395348837,0.4401972872996301,0.3881453154875717,-46,46,-3,-6,2,-21,17,-12,8,2021
2213,604f18a16631cba208a4a1d4,KAN,WVIR,0.349,0.0,0.3144963144963145,0.20576923076923076,-46,59,-6,-10,-2,-22,11,-15,4,2021
2214,604f18bd46047f6a29e0cbbf,ORE,WVIR,0.461,0.29333333333333333,0.45264452644526443,0.41603053435114506,-42,42,-2,-6,2,-19,17,-12,7,2021
2215,604f18acdd007997c144c4da,OKL,ALA,0.471,0.3605150214592275,0.4658385093167702,0.4381139489194499,-66,46,-1,-5,3,-19,18,-10,9,2021
2216,604f18da68bad4c1e0ff0ee0,ORE,TENN,0.423,0.13488372093023257,0.4002463054187192,0.36346153846153845,-49,40,-3,-6,1,-22,16,-12,7,2021
2217,604f1905846b888c6d250d8e,ORE,OKST,0.426,0.14220183486238533,0.40694789081885857,0.3672316384180791,-51,41,-3,-6,1,-20,15,-12,8,2021
2218,604f192e5a0a9cf0e7e65185,IOWA,CLMSN,0.114,0.0,0.024600246002460024,0.0,-63,26,-18,-21,-15,-36,2,-28,-8,2021
2219,604f193706cbaf2d89db959d,ORE,HOU,0.434,0.2222222222222222,0.4164588528678304,0.3742802303262956,-48,42,-2,-6,2,-20,16,-12,8,2021
2220,604f194b042f0d455b3a4d99,MICH,SDST,0.189,0.0,0.11960542540073983,0.0,-60,34,-12,-16,-8,-31,6,-21,-3,2021
2221,604f1977064ea3d113421ff0,IOWA,WVIR,0.178,0.0,0.10727496917385944,0.0,-65,26,-14,-18,-10,-33,6,-24,-5,2021
2222,604f197036da51554e0a9d13,LSU,COL,0.454,0.2962962962962963,0.44485294117647056,0.39728682170542634,-55,50,-2,-6,2,-21,17,-13,7,2021
2223,604f19630633cdb9690fed31,IOWA,SDST,0.124,0.0,0.03109452736318408,0.0,-57,46,-17,-21,-14,-36,2,-28,-8,2021
2224,604f199ca0c309bea5500494,LSU,CLMSN,0.324,0.0,0.2880098887515451,0.1519230769230769,-52,39,-7,-11,-3,-26,11,-18,3,2021
2225,604f19a06a788db7752766ae,MICH,ILL,0.518,0.6255707762557078,0.5152998776009792,0.524074074074074,-48,40,1,-3,5,-18,20,-10,12,2021
2226,604f1990218e0f290eafdbce,COL,BYU,0.463,0.36936936936936937,0.45261845386533667,0.4297029702970297,-48,41,-2,-5,3,-19,18,-11,9,2021
2227,604f19beeb601dfaa91b70d6,FLST,BYU,0.594,0.8879310344827587,0.6106304079110012,0.6791744840525328,-47,52,3,-1,7,-16,22,-7,14,2021
2228,604f19c0ae404f187e6cd841,LSU,OKST,0.34,0.0,0.298636926889715,0.19884169884169883,-52,42,-6,-9,-3,-23,13,-15,4,2021
2229,604f19c143cc245f245c1f3b,COL,SDST,0.335,0.0,0.29440993788819875,0.17,-64,35,-7,-11,-3,-25,12,-16,3,2021
2230,604f19c43549d68b832b0ca7,COL,CLMSN,0.304,0.0,0.2616707616707617,0.12098298676748583,-60,38,-7,-10,-4,-24,11,-16,3,2021
2231,604f19d1b1ae8f3c65bc5605,FLST,TX,0.613,1.0,0.6363636363636364,0.7094972067039106,-46,63,5,1,8,-15,22,-6,14,2021
2232,604f19dde323f8c4b7a66cef,BYU,OHIOST,0.711,1.0,0.7580645161290323,0.9171483622350675,-48,52,8,4,11,-11,27,-2,18,2021
2233,604f19fb7e55199f7269d352,FLST,FL,0.487,0.46153846153846156,0.48957055214723927,0.46616541353383456,-46,41,-1,-4,3,-19,18,-11,9,2021
2234,604f19ff48dd0d9c515001af,TX,FL,0.379,0.0,0.35591133004926107,0.2830188679245283,-52,45,-4,-8,-1,-22,15,-14,6,2021
2235,604f1a085a9d9c0e13f79c5b,FLST,WVIR,0.573,0.7792792792792793,0.5882352941176471,0.6271186440677966,-44,46,3,-2,6,-16,20,-7,12,2021
2236,604f1a1cb0c99457d5146864,TX,OHIOST,0.736,1.0,0.7897310513447433,0.953125,-36,54,9,5,12,-10,27,-1,18,2021
2237,604f1a256b08834ad637738d,BYU,TXTECH,0.432,0.24193548387096775,0.4131227217496962,0.3611650485436893,-47,41,-3,-6,2,-21,16,-12,7,2021
2238,604f1a57fe67c57c73e8a75f,TX,ALA,0.493,0.4694835680751174,0.49379652605459057,0.48872180451127817,-47,65,-1,-4,4,-20,19,-11,10,2021
2239,604f1a22c365627410cc29f6,BYU,ALA,0.466,0.32786885245901637,0.45703611457036114,0.4098671726755218,-46,42,-2,-6,3,-21,18,-12,9,2021
2240,604f1a635036e38c365ebed0,TX,OKST,0.454,0.2987551867219917,0.44499381953028433,0.41740674955595025,-49,36,-2,-6,3,-20,17,-12,9,2021
2241,604f1a5f33566138722c61ed,TX,BAYL,0.558,0.7253218884120172,0.5739130434782609,0.6175908221797323,-44,46,2,-2,5,-17,20,-8,11,2021
2242,604f1ab47343ece395f92bd9,TX,SDST,0.367,0.0,0.3362175525339926,0.2338403041825095,-54,47,-5,-10,-2,-25,14,-17,5,2021
2243,604f1ac26631cba208a4a1e4,TX,TXTECH,0.435,0.15695067264573992,0.4190012180267966,0.373046875,-46,44,-2,-6,1,-20,16,-11,7,2021
2244,604f1aadcfabe84fa1d72bec,UCONN,LOYCH,0.579,0.8796296296296297,0.603448275862069,0.6566604127579737,-38,45,3,-1,6,-15,20,-7,12,2021
2245,604f1ae35eb1bdb13127c88e,TX,WVIR,0.444,0.284,0.4343558282208589,0.390625,-51,54,-2,-6,2,-20,15,-12,7,2021
2246,604f1add46047f6a29e0cbcf,UCONN,WVIR,0.546,0.6995708154506438,0.5581683168316832,0.594541910331384,-38,51,2,-2,5,-16,20,-7,11,2021
2247,604f1acbf4ec06d8701eebb4,UCONN,TENN,0.57,0.7782608695652173,0.5831265508684863,0.6473988439306358,-38,45,3,-2,6,-16,20,-7,12,2021
2248,604f1b1e63eaa7765ecf3537,ALA,SDST,0.405,0.1134453781512605,0.3799019607843137,0.31477927063339733,-62,37,-4,-8,1,-24,14,-15,6,2021
2249,604f1b15846b888c6d250d9e,ALA,WVIR,0.415,0.10697674418604651,0.39754601226993863,0.33584905660377357,-55,54,-3,-7,1,-21,17,-14,7,2021
2250,604f1afb064ea3d113422000,BAYL,WVIR,0.383,0.0,0.3535228677379481,0.26653696498054474,-60,42,-4,-7,-1,-22,14,-13,5,2021
2251,604f1b6cb1ae8f3c65bc5615,BAYL,OKST,0.409,0.09956709956709957,0.38686131386861317,0.30994152046783624,-45,37,-4,-7,1,-23,16,-13,6,2021
2252,604f1b6f042f0d455b3a4da9,BAYL,TXTECH,0.394,0.0,0.3682896379525593,0.3007380073800738,-49,55,-4,-8,-1,-22,14,-14,6,2021
2253,604f1b4748dd0d9c515001bf,BAYL,PUR,0.567,0.8472222222222222,0.5763546798029556,0.6143667296786389,-43,58,3,-1,7,-15,22,-7,13,2021
2254,604f1b7e70ac507a162b09b7,ALA,TENN,0.459,0.3050847457627119,0.44636251541307026,0.4312267657992565,-42,51,-2,-6,2,-22,18,-12,9,2021
2255,604f1b62d8d499958adb937d,ALA,NCAR,0.467,0.3551020408163265,0.45533498759305213,0.4393939393939394,-48,41,-2,-5,3,-20,16,-11,8,2021
2256,604f1b5819c4dcf7ed44c7aa,NCAR,ILL,0.789,1.0,0.85995085995086,1.0,-29,52,11,8,15,-6,29,2,21,2021
2257,604f1b8d6a788db7752766be,ALA,LOYCH,0.441,0.23148148148148148,0.4252163164400494,0.37598425196850394,-59,49,-2,-6,2,-21,18,-12,8,2021
2258,604f1b9668bad4c1e0ff0ef0,PUR,CLMSN,0.293,0.0,0.23985239852398524,0.08964143426294821,-51,42,-8,-11,-4,-26,9,-17,2,2021
2259,604f1b8c5ed05d7a8559405b,ALA,CLMSN,0.375,0.0,0.3411619283065513,0.27552986512524086,-53,39,-6,-9,-1,-24,14,-15,6,2021
2260,604f1bbfae404f187e6cd851,NCAR,ARK,0.603,1.0,0.6279357231149567,0.6862003780718336,-38,44,4,1,7,-15,21,-6,13,2021
2261,604f1bcbd5771a2b06f79f8b,VILL,TXTECH,0.325,0.0,0.2855392156862745,0.14587332053742802,-43,43,-6,-9,-3,-24,12,-16,3,2021
2262,604f1bebfe67c57c73e8a76f,TXTECH,OHIOST,0.758,1.0,0.8080684596577017,1.0,-33,56,10,7,14,-9,29,1,21,2021
2263,604f1bfae323f8c4b7a66cff,TXTECH,FL,0.492,0.48034934497816595,0.4882280049566295,0.4980544747081712,-45,42,-1,-4,3,-19,17,-9,9,2021
2264,604f1bfaeb601dfaa91b70e6,VILL,WVIR,0.377,0.0,0.34863523573200994,0.2509881422924901,-48,40,-5,-8,-2,-23,16,-14,5,2021
2265,604f1c00cfabe84fa1d72bfc,NCAR,FL,0.439,0.2683982683982684,0.4283950617283951,0.37890625,-42,54,-3,-6,2,-19,15,-11,7,2021
2266,604f1c075a0a9cf0e7e65195,VILL,ARK,0.421,0.1415525114155251,0.4027431421446384,0.35546875,-49,37,-3,-6,1,-20,16,-12,7,2021
2267,604f1c0abcc2efd67b69d632,VILL,LOYCH,0.389,0.0,0.3592592592592593,0.2935606060606061,-55,51,-4,-8,-1,-24,14,-15,6,2021
2268,604f1c52c56602e8aed96029,NCAR,SDST,0.392,0.0,0.36363636363636365,0.294921875,-49,42,-4,-7,-1,-22,15,-13,6,2021
2269,604f1c6bb0c99457d5146874,NCAR,HOU,0.511,0.5588235294117647,0.5189718482252142,0.5341130604288499,-45,49,1,-4,5,-19,19,-9,10,2021
2270,604f1c706b08834ad637739d,ARK,ILL,0.753,1.0,0.8117359413202934,1.0,-35,57,9,6,13,-9,28,1,19,2021
2271,604f1c75846b888c6d250dae,ARK,LOYCH,0.404,0.1036036036036036,0.3781094527363184,0.3058823529411765,-44,37,-4,-7,1,-21,15,-13,6,2021
2272,604f1c9e36da51554e0a9d23,VILL,ILL,0.644,1.0,0.6811414392059554,0.7715355805243446,-40,47,5,2,9,-14,23,-5,15,2021
2273,604f1c87885ef364ac1eee84,NCAR,CLMSN,0.352,0.0,0.3116564417177914,0.22243713733075435,-46,43,-5,-8,-2,-23,12,-14,4,2021
2274,604f1ca563eaa7765ecf3547,FL,OHIOST,0.791,1.0,0.8633540372670807,1.0,-30,62,13,9,16,-6,30,3,22,2021
2275,604f1c95e6a493b77ca47633,VILL,SDST,0.269,0.0,0.21366459627329193,0.03937007874015748,-55,35,-9,-13,-5,-27,10,-19,1,2021
2276,604f1cbca0c309bea55004a4,TXTECH,TENN,0.547,0.7436974789915967,0.5555555555555556,0.589041095890411,-37,47,2,-2,6,-17,20,-8,11,2021
2277,604f1cbca5b111c6175c1cab,TXTECH,ARK,0.654,1.0,0.6895705521472393,0.7791970802919708,-41,52,5,3,8,-14,22,-5,14,2021
2278,604f1caee0ebb694483a4d59,VILL,OKST,0.383,0.0,0.3595092024539877,0.2593984962406015,-48,47,-4,-7,-1,-22,13,-14,5,2021
2279,604f1cd619c4dcf7ed44c7ba,PUR,TENN,0.376,0.0,0.34577114427860695,0.2687140115163148,-45,41,-4,-8,-1,-24,14,-14,6,2021
2280,604f1cdd218e0f290eafdbee,TXTECH,HOU,0.612,1.0,0.6355828220858896,0.7170542635658915,-46,49,4,1,7,-15,21,-6,13,2021
2281,604f1ce768bad4c1e0ff0f00,TXTECH,CLMSN,0.386,0.0,0.35784313725490197,0.2967032967032967,-43,40,-4,-7,-1,-22,14,-13,6,2021
2282,604f1cc55eb1bdb13127c89e,ARK,FL,0.378,0.0,0.3574938574938575,0.2840690978886756,-45,40,-4,-8,-1,-22,13,-13,5,2021
2283,604f1d0248dd0d9c515001cf,FL,LOYCH,0.557,0.7098214285714286,0.5682382133995038,0.6116322701688556,-36,43,2,-2,5,-15,20,-7,11,2021
2284,604f1cfa7f46b7ef2a7ec45c,TXTECH,WVIR,0.521,0.6153846153846154,0.5236318407960199,0.5424710424710425,-44,47,1,-3,5,-18,18,-9,11,2021
2285,604f1d1eb9c0234a862b0997,TXTECH,ILL,0.813,1.0,0.8883374689826302,1.0,-29,59,12,9,16,-6,29,3,22,2021
2286,604f1d3eb1ae8f3c65bc5625,ARK,CLMSN,0.334,0.0,0.29316770186335406,0.1895910780669145,-47,36,-7,-10,-3,-25,12,-16,4,2021
2287,604f1d4bfe67c57c73e8a77f,ILL,SDST,0.135,0.0,0.04590570719602978,0.0,-59,41,-15,-18,-12,-33,3,-24,-7,2021
2288,604f1d28ae404f187e6cd861,ARK,OKST,0.458,0.3125,0.4504283965728274,0.4218455743879473,-55,46,-2,-5,2,-20,17,-11,9,2021
2289,604f1d3f70d2e257f7cc2b46,ARK,SDST,0.305,0.0,0.25497512437810943,0.13592233009708737,-53,40,-8,-11,-4,-27,13,-17,3,2021
2290,604f1d9906cbaf2d89db95ad,FL,TENN,0.588,0.8697478991596639,0.6124223602484472,0.658252427184466,-49,48,4,-1,7,-14,22,-6,12,2021
2291,604f1d9b5ed05d7a8559406b,LOYCH,TENN,0.525,0.5956521739130435,0.5323383084577115,0.5638095238095238,-46,41,1,-3,4,-18,18,-9,10,2021
2292,604f1db2eb601dfaa91b70f6,OHIOST,SDST,0.187,0.0,0.11829268292682926,0.0,-66,29,-13,-16,-10,-33,6,-23,-4,2021
2293,604f1dbb5a0a9cf0e7e651a5,TENN,OKST,0.499,0.4896265560165975,0.501840490797546,0.5116731517509727,-50,42,-1,-4,4,-18,20,-9,10,2021
2294,604f1da0cfabe84fa1d72c0c,ILL,HOU,0.233,0.0,0.17094017094017094,0.0,-57,31,-10,-14,-7,-29,8,-20,-1,2021
2295,604f1daf6356a8dab2785429,OHIOST,TENN,0.272,0.0,0.22373300370828184,0.05576923076923077,-49,31,-9,-13,-5,-25,10,-18,1,2021
2296,604f1dd4e323f8c4b7a66d0f,ILL,LOYCH,0.258,0.0,0.19801980198019803,0.04085603112840467,-55,42,-10,-14,-6,-28,9,-19,1,2021
2297,604f1dd67343ece395f92be9,OHIOST,ILL,0.487,0.4212962962962963,0.48212083847102344,0.48698884758364314,-43,45,-1,-4,3,-19,16,-10,9,2021
2298,604f1dd633566138722c61fd,OKST,HOU,0.546,0.6623376623376623,0.5618811881188119,0.5942307692307692,-55,42,2,-3,5,-16,20,-8,11,2021
2299,604f1df0bcc2efd67b69d642,FL,HOU,0.615,1.0,0.6482164821648216,0.7167630057803468,-58,54,5,1,8,-13,24,-6,15,2021
2300,604f1de35722a7e303a47843,OHIOST,CLMSN,0.2,0.0,0.12745098039215685,0.0,-60,39,-13,-16,-9,-33,6,-22,-3,2021
2301,604f1e06846b888c6d250dbe,LOYCH,SDST,0.394,0.0,0.3658838071693449,0.28516377649325625,-58,39,-4,-8,-1,-23,15,-14,6,2021
2302,604f1e22064ea3d113422020,MST,OHIO,0.419,0.10396039603960396,0.3970223325062035,0.35589941972920697,-43,40,-3,-6,1,-21,15,-12,7,2021
2303,604f1e31fc64de26cbc45917,NORFST,MSTM,0.678,1.0,0.7229064039408867,0.8323809523809523,-40,44,7,3,10,-11,24,-4,16,2021
2304,604f1e4c34ebea6ab47ec71c,TENN,SDST,0.35,0.0,0.3105590062111801,0.22115384615384615,-56,40,-5,-8,-2,-23,13,-14,5,2021
2305,604f1e4263eaa7765ecf3557,TENN,HOU,0.529,0.57847533632287,0.532258064516129,0.5725338491295938,-44,45,1,-3,4,-18,18,-8,10,2021
2306,604f1e5643cc245f245c1f4b,TENN,CLMSN,0.374,0.0,0.34239802224969096,0.24953445065176907,-55,46,-4,-8,-1,-22,14,-14,6,2021
2307,604f1e466b08834ad63773ad,NORFST,CREIGH,0.963,1.0,1.0,1.0,-29,76,26,22,30,8,44,16,36,2021
2308,604f1e6fb1ae8f3c65bc5635,SDST,WVIR,0.655,1.0,0.6932668329177057,0.7853211009174312,-39,53,5,2,10,-11,23,-4,16,2021
2309,604f1e505eb1bdb13127c8ae,LOYCH,WVIR,0.46,0.3458333333333333,0.45544554455445546,0.41385767790262173,-47,37,-2,-5,3,-20,17,-11,8,2021
2310,604f1e7a3cecbf46260fed41,CLMSN,HOU,0.69,1.0,0.738498789346247,0.8757396449704142,-38,44,7,3,10,-12,24,-3,15,2021
