,StatID,Assists,BlockedShots,DefensiveRebounds,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowsPercentage,Games,Minutes,Name,OffensiveRebounds,PersonalFouls,PlayerID,Points,Position,Rebounds,Season,SeasonType,Steals,Team,TeamID,ThreePointersAttempted,ThreePointersMade,ThreePointersPercentage,Turnovers,TwoPointersAttempted,TwoPointersMade,TwoPointersPercentage,ft_chance,three_chance,two_attempt_chance,two_chance
12449,721309,0,0,1,1.2,1.25,1.2,1,0,0.0,0,0,,2,2,Owen Koonce,0,0,60020079,0,G,1,2021,1,0,COL,250,0,0,,0,1,0,,0.0,0.0,1.0,0.0
12450,699228,32,16,116,581.6,631.75,581.6,227,113,49.8,106,73,,25,676,Azuolas Tubelis,67,64,60020074,312,F,183,2021,1,15,ARZ,247,42,13,,60,185,100,,0.6886792183,0.3095238209,0.8149779439,0.5405405164
12451,768712,19,0,3,73.3,85.5,73.3,42,14,33.3,2,2,,8,183,Kerr Kriisa,1,12,60020071,44,G,4,2021,1,3,ARZ,247,38,14,,10,4,0,,1.0,0.3684210479,0.095238097,0.0
12452,694904,12,10,75,337.0,366.75,337.0,118,61,51.7,44,34,,24,309,Jabari Walker,30,53,60020081,174,F,105,2021,1,12,COL,250,37,18,,25,81,43,,0.7727272511,0.4864864945,0.6864407063,0.5308641791
12453,694729,7,2,16,106.3,116.5,106.3,49,26,53.1,12,7,,22,198,Tristan Da Silva,8,21,60020082,63,F,24,2021,1,7,COL,250,15,4,,14,34,22,,0.5833333135,0.2666666806,0.6938775778,0.6470588446
12454,695050,1,0,4,21.7,23.0,21.7,11,4,36.4,2,1,,8,42,Luke O'Brien,2,4,60020080,11,G,6,2021,1,1,COL,250,7,2,,0,4,2,,0.5,0.2857142985,0.3636363745,0.5
12455,694208,29,0,23,255.9,288.0,255.9,163,64,39.3,21,13,,27,477,Tai'reon Joseph,9,35,60020084,172,G,32,2021,1,16,AUSP,242,90,31,,30,73,33,,0.6190476418,0.3444444537,0.4478527606,0.4520547986
12456,736948,4,1,2,25.8,28.5,25.8,21,5,23.8,0,0,,5,48,Anthony Morales,2,7,60020087,12,G-F,4,2021,1,2,BOSTU,259,13,2,,3,8,3,,0.0,0.1538461596,0.380952388,0.375
12457,737767,4,0,8,40.0,44.0,40.0,20,6,30.0,8,7,,13,114,Miles Brewster,2,15,60020085,23,G,10,2021,1,1,BOSTU,259,14,4,,3,6,2,,0.875,0.2857142985,0.3000000119,0.3333333433
12458,697310,16,0,13,127.2,136.5,127.2,46,21,45.7,17,13,,18,148,Jalen Cook,3,23,60020089,62,G,16,2021,1,16,LSU,269,16,7,,10,30,14,,0.7647058964,0.4375,0.6521739364,0.4666666687
12459,703109,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,,2,3,Brandon Egemo,0,0,60020090,0,G,0,2021,1,0,LSU,269,0,0,,0,0,0,,0.0,0.0,0.0,0.0
12460,707859,0,0,0,1.4,2.0,1.4,1,0,0.0,0,0,,4,12,Ibrahima Jarjou,2,7,60020083,0,F,2,2021,1,0,AUSP,242,0,0,,1,1,0,,0.0,0.0,1.0,0.0
12461,742969,0,0,0,0.0,0.0,0.0,2,0,0.0,0,0,,2,12,Caelan Jones,0,3,60020086,0,G,0,2021,1,0,BOSTU,259,2,0,,0,0,0,,0.0,0.0,0.0,0.0
12462,723120,3,0,3,15.7,17.0,15.7,9,2,22.2,0,0,,6,20,Max Burchill,3,2,60020098,5,G,6,2021,1,0,SDAK,321,3,1,,1,6,1,,0.0,0.3333333433,0.6666666865,0.1666666716
12463,703189,0,1,7,22.4,24.0,22.4,6,3,50.0,7,2,,9,32,Josh Gray,5,7,60020092,8,C,12,2021,1,0,LSU,269,0,0,,2,6,3,,0.2857142985,0.0,1.0,0.5
12464,697293,16,13,35,254.2,264.25,254.2,50,39,78.0,20,14,,25,444,Mwani Wilkinson,36,54,60020094,94,F,71,2021,1,18,LSU,269,5,2,,11,45,37,,0.6999999881,0.400000006,0.8999999762,0.8222222328
12465,703138,2,0,7,27.0,28.0,27.0,11,6,54.5,3,1,,7,50,Yacine Toumi,3,10,60020096,13,G-F,10,2021,1,0,ARLR,323,0,0,,1,11,6,,0.3333333433,0.0,1.0,0.5454545617
12466,694815,13,12,43,176.5,188.0,176.5,56,29,51.8,14,5,,20,212,Nikola Zizic,27,31,60020100,63,F,70,2021,1,1,SDAK,321,0,0,,16,56,29,,0.3571428657,0.0,1.0,0.5178571343
12467,694175,29,1,56,282.1,316.25,282.1,144,67,46.5,13,4,,24,428,Cam Bryant,17,46,60020097,163,F,73,2021,1,11,GAS,329,69,25,,36,75,42,,0.3076923192,0.3623188436,0.5208333135,0.5600000024
12468,697167,34,6,30,209.2,230.75,209.2,78,18,23.1,44,32,,27,369,Eric Gaines,11,46,60020091,73,G,41,2021,1,29,LSU,269,28,5,,34,50,13,,0.7272727489,0.1785714328,0.6410256624,0.2599999905
12469,726048,0,0,1,3.2,3.25,3.2,4,1,25.0,0,0,,4,11,Edin Smjecanin,0,0,60020099,2,F,1,2021,1,0,SDAK,321,1,0,,0,3,1,,0.0,0.0,0.75,0.3333333433
12470,713907,6,1,1,19.4,25.5,19.4,11,3,27.3,8,4,,8,58,Trent Hudgens Jr.,1,11,60020101,13,G,2,2021,1,1,SANCLR,341,4,3,,9,7,0,,0.5,0.75,0.6363636255,0.0
12471,695140,33,1,35,156.3,176.75,156.3,50,24,48.0,22,17,,22,307,Marko Andric,4,23,60020095,72,G,39,2021,1,8,ARLR,323,15,7,,30,35,17,,0.7727272511,0.4666666687,0.6999999881,0.4857142866
12472,697217,39,5,74,790.7,851.25,790.7,459,186,40.5,200,176,,27,904,Cameron Thomas,17,36,60020093,611,G,91,2021,1,24,LSU,269,197,63,,46,262,123,,0.8799999952,0.3197969496,0.5708060861,0.4694656432
12473,703194,3,0,1,16.9,18.0,16.9,14,4,28.6,0,0,,6,20,Keondre Montgomery,1,2,60020114,9,G-F,2,2021,1,1,MSPST,278,4,1,,1,10,3,,0.0,0.25,0.7142857313,0.3000000119
12474,695417,56,2,79,439.6,465.5,439.6,177,83,46.9,39,29,,26,576,Davonte Davis,29,59,60020106,197,G,108,2021,1,32,ARK,276,10,2,,39,167,81,,0.7435897589,0.200000003,0.9435028434,0.4850299358
12475,695993,48,17,107,807.2,867.0,807.2,337,149,44.2,164,134,,28,934,Moses Moody,59,63,60020107,487,G,166,2021,1,30,ARK,276,145,55,,45,192,94,,0.8170731664,0.3793103397,0.569732964,0.4895833433
12476,695825,21,8,61,363.7,391.25,363.7,175,76,43.4,55,44,,15,389,Josh Christopher,10,48,60020123,214,G,71,2021,1,22,ARZST,255,59,18,,27,116,58,,0.8000000119,0.3050847352,0.6628571153,0.5
12477,695536,14,5,56,251.8,279.0,251.8,106,41,38.7,32,23,,12,320,Marcus Bagley,18,34,60020122,130,F,74,2021,1,9,ARZST,255,72,25,,16,34,16,,0.71875,0.347222209,0.3207547069,0.470588237
12478,694244,15,1,29,150.1,176.0,150.1,84,29,34.5,9,5,,25,239,Logan McLaughlin,9,20,60020103,86,G,38,2021,1,8,ABCHR,296,66,23,,22,18,6,,0.555555582,0.348484844,0.2142857164,0.3333333433
12479,694974,0,1,2,4.4,6.0,4.4,1,1,100.0,2,1,,6,30,Pavlo Dziuba,0,6,60020124,3,F,2,2021,1,0,ARZST,255,0,0,,3,1,1,,0.5,0.0,1.0,1.0
12480,718482,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,,0,0,Cade Ronzone,0,0,60020126,0,G,0,2021,1,0,ARZST,255,0,0,,0,0,0,,0.0,0.0,0.0,0.0
12481,695285,2,2,11,56.6,63.5,56.6,33,16,48.5,5,2,,16,77,Jameson Richardson,7,20,60020104,37,F,18,2021,1,0,ABCHR,296,9,3,,9,24,13,,0.400000006,0.3333333433,0.7272727489,0.5416666865
12482,742956,13,5,10,114.9,126.25,114.9,64,27,42.2,15,8,,12,284,Aiden Carpenter,7,29,60020127,68,G,17,2021,1,6,SIENA,168,22,6,,15,42,21,,0.5333333611,0.2727272809,0.65625,0.5
12483,703141,4,1,18,61.0,69.5,61.0,36,11,30.6,4,4,,17,152,Brandon Angel,2,19,60020117,31,F,20,2021,1,4,STAN,254,20,5,,10,16,6,,1.0,0.25,0.4444444478,0.375
12484,703180,44,11,81,387.2,435.25,387.2,203,76,37.4,49,39,,20,555,Ziaire Williams,10,48,60020121,214,F,91,2021,1,17,STAN,254,79,23,,58,124,53,,0.7959183455,0.291139245,0.6108374596,0.4274193645
12485,694581,17,17,77,268.7,287.75,268.7,56,28,50.0,29,22,,22,358,Jaylin Williams,24,43,60020110,85,F,101,2021,1,12,ARK,276,22,7,,21,34,21,,0.7586206794,0.3181818128,0.6071428657,0.6176470518
12486,703105,71,3,64,394.5,423.75,394.5,126,59,46.8,47,37,,25,666,Michael O'Connell,11,37,60020119,167,G,75,2021,1,32,STAN,254,36,12,,39,90,47,,0.7872340679,0.3333333433,0.7142857313,0.5222222209
12487,710352,0,0,0,-1.0,-0.5,-1.0,1,0,0.0,0,0,,1,10,Chanse Robinson,0,3,60020132,0,G,0,2021,1,0,BUF,179,0,0,,1,1,0,,0.0,0.0,1.0,0.0
12488,709149,16,1,25,201.4,229.5,201.4,105,50,47.6,7,6,,17,371,Kam Farris,7,29,60020142,141,G,32,2021,1,7,ROBMS,230,76,35,,18,29,15,,0.8571428657,0.4605263174,0.2761904895,0.5172413588
12489,695184,2,0,1,7.2,7.75,7.2,8,1,12.5,2,0,,13,37,Payton Brooks,0,2,60020102,2,G,1,2021,1,1,ABCHR,296,3,0,,1,5,1,,0.0,0.0,0.625,0.200000003
12490,703156,4,7,13,88.6,96.0,88.6,30,15,50.0,16,16,,21,167,Max Murrel,5,17,60020118,48,F,18,2021,1,5,STAN,254,9,2,,11,21,13,,1.0,0.2222222239,0.6999999881,0.6190476418
12491,719027,0,0,0,-1.0,-0.5,-1.0,1,0,0.0,0,0,,5,8,Trace Young,0,1,60020139,0,G,0,2021,1,0,COLST,217,1,0,,1,0,0,,0.0,0.0,0.0,0.0
12492,699266,2,6,16,100.6,102.75,100.6,31,22,71.0,12,8,,20,158,Lukas Milner,7,29,60020134,52,C,23,2021,1,4,BOISE,215,0,0,,2,31,22,,0.6666666865,0.0,1.0,0.7096773982
12493,703142,1,0,1,1.7,2.25,1.7,2,0,0.0,0,0,,4,10,Reggie Morris,0,1,60020115,0,G,1,2021,1,0,MSPST,278,2,0,,1,0,0,,0.0,0.0,0.0,0.0
12494,694007,10,2,23,113.8,122.75,113.8,46,22,47.8,21,13,,20,132,Cameron Steele,6,20,60020105,65,F,29,2021,1,1,ABCHR,296,21,8,,7,25,14,,0.6190476418,0.380952388,0.5434782505,0.5600000024
12495,694268,3,1,3,42.5,45.5,42.5,16,9,56.2,4,1,,9,31,Andersson Garcia,7,2,60020112,21,G-F,10,2021,1,3,MSPST,278,4,2,,3,12,7,,0.25,0.5,0.75,0.5833333135
12496,709147,10,5,23,165.6,177.75,165.6,71,30,42.3,26,9,,15,237,Enoch Cheeks,20,30,60020141,74,G,43,2021,1,15,ROBMS,230,20,5,,15,51,25,,0.3461538553,0.25,0.7183098793,0.490196079
12497,747481,3,0,33,120.5,133.5,120.5,54,27,50.0,9,4,,13,248,Colin Golson Jr.,7,24,60020128,67,F,40,2021,1,7,SIENA,168,24,9,,13,30,18,,0.4444444478,0.375,0.555555582,0.6000000238
12498,694456,0,0,0,0.0,0.0,0.0,1,0,0.0,0,0,,2,2,Bryson Morehead,0,0,60020108,0,F,0,2021,1,0,ARK,276,1,0,,0,0,0,,0.0,0.0,0.0,0.0
12499,705745,1,0,14,36.3,40.75,36.3,17,8,47.1,3,1,,11,60,Voncameron Davis,5,8,60020131,18,F,19,2021,1,0,KENTST,178,5,1,,6,12,7,,0.3333333433,0.200000003,0.7058823705,0.5833333135
12500,702272,0,0,2,6.4,7.0,6.4,2,2,100.0,2,1,,4,11,Burke Smith,0,1,60020136,5,F,2,2021,1,0,BOISE,215,0,0,,1,2,2,,0.5,0.0,1.0,1.0
12501,702325,0,0,4,13.8,15.5,13.8,11,5,45.5,0,0,,7,28,Pavle Kuzmanovic,0,3,60020133,11,G,4,2021,1,0,BOISE,215,4,1,,2,7,4,,0.0,0.25,0.6363636255,0.571428597
12502,702378,0,0,4,11.0,11.75,11.0,6,1,16.7,9,4,,5,16,Kasean Pryor,1,3,60020135,6,G,5,2021,1,0,BOISE,215,4,0,,1,2,1,,0.4444444478,0.0,0.3333333433,0.5
12503,695363,87,6,95,414.7,453.5,414.7,164,53,32.3,30,18,,29,640,Deivon Smith,11,49,60020116,140,G,106,2021,1,28,MSPST,278,59,16,,51,105,37,,0.6000000238,0.2711864412,0.6402438879,0.3523809612
12504,709103,35,0,27,222.1,249.75,222.1,141,55,39.0,15,8,,18,419,Trayden Williams,6,13,60020144,131,G,33,2021,1,19,ROBMS,230,39,13,,39,102,42,,0.5333333611,0.3333333433,0.7234042287,0.4117647111
12505,694342,30,8,34,213.0,231.25,213.0,55,24,43.6,25,6,,26,429,Cameron Matthews,31,44,60020113,58,G-F,65,2021,1,21,MSPST,278,18,4,,26,37,20,,0.2399999946,0.2222222239,0.6727272868,0.5405405164
12506,717478,12,1,28,121.4,136.5,121.4,51,24,47.1,15,8,,24,240,Isaiah Rivera,4,22,60020138,67,G,32,2021,1,6,COLST,217,25,11,,16,26,13,,0.5333333611,0.4399999976,0.5098039508,0.5
12507,795425,0,0,1,3.2,3.25,3.2,1,1,100.0,0,0,,1,1,Jacob Jennissen,0,0,60020137,2,C,1,2021,1,0,COLST,217,0,0,,0,1,1,,0.0,0.0,1.0,1.0
12508,703136,13,7,31,140.3,155.75,140.3,59,27,45.8,6,3,,15,246,Derek Fountain,8,21,60020111,68,F,39,2021,1,4,MSPST,278,29,11,,16,30,16,,0.5,0.3793103397,0.5084745884,0.5333333611
12509,709098,1,9,16,85.7,92.5,85.7,22,13,59.1,18,12,,16,134,Pat Suemnick,10,30,60020143,38,F,26,2021,1,4,ROBMS,230,0,0,,11,22,13,,0.6666666865,0.0,1.0,0.5909090638
12510,703183,9,0,22,127.9,146.75,127.9,82,29,35.4,15,11,,24,358,Noah Taitz,5,15,60020120,80,G,27,2021,1,13,STAN,254,42,11,,24,40,18,,0.7333333492,0.2619047761,0.4878048897,0.4499999881
12511,736474,0,1,2,8.6,8.75,8.6,3,1,33.3,2,1,,8,49,Bennett Kwiecinski,1,8,60020129,3,F,3,2021,1,0,SIENA,168,2,0,,0,1,1,,0.5,0.0,0.3333333433,1.0
12512,695833,11,1,10,59.5,65.5,59.5,21,9,42.9,8,6,,11,91,Khalen Robinson,0,16,60020109,29,G,10,2021,1,3,ARK,276,12,5,,6,9,4,,0.75,0.4166666567,0.4285714328,0.4444444478
12513,696030,4,16,66,229.4,239.5,229.4,52,34,65.4,33,14,,21,323,Clifford Omoruyi,16,44,60020146,83,C,82,2021,1,9,RUTGER,103,2,1,,8,50,33,,0.4242424369,0.5,0.961538434,0.6600000262
12514,696214,1,1,9,43.1,46.25,43.1,16,10,62.5,6,3,,11,68,Mawot Mag,4,5,60020145,24,F,13,2021,1,2,RUTGER,103,3,1,,4,13,9,,0.5,0.3333333433,0.8125,0.6923077106
12515,695101,1,5,8,35.5,38.5,35.5,10,3,30.0,6,5,,13,73,Dean Reiber,2,11,60020148,11,F,10,2021,1,3,RUTGER,103,3,0,,5,7,3,,0.8333333135,0.0,0.6999999881,0.4285714328
12516,694706,5,2,25,104.9,113.75,104.9,37,19,51.4,18,5,,21,168,Jordan Geronimo,12,22,60020150,47,F,37,2021,1,6,IND,93,10,4,,10,27,15,,0.277777791,0.400000006,0.729729712,0.555555582
12517,694817,39,1,35,203.9,221.75,203.9,84,35,41.7,19,14,,25,488,Trey Galloway,12,45,60020149,90,G,47,2021,1,11,IND,93,33,6,,25,51,29,,0.7368420959,0.1818181872,0.6071428657,0.5686274767
12518,695818,30,4,21,125.2,145.25,125.2,70,18,25.7,8,7,,26,262,Khristian Lander,0,31,60020151,55,G,21,2021,1,9,IND,93,44,12,,26,26,6,,0.875,0.2727272809,0.3714285791,0.2307692319
12519,696176,20,1,20,103.4,114.75,103.4,32,10,31.2,5,3,,20,235,Anthony Leal,7,14,60020152,32,G,27,2021,1,9,IND,93,30,9,,11,2,1,,0.6000000238,0.3000000119,0.0625,0.5
12520,694052,106,6,78,444.0,480.5,444.0,141,54,38.3,58,48,,27,642,Dayvion McKnight,22,55,60020155,160,G,100,2021,1,26,WKENT,144,21,4,,59,120,50,,0.8275862336,0.190476194,0.8510638475,0.4166666567
12521,695638,39,8,53,340.9,372.0,340.9,140,63,45.0,28,14,,23,427,Shakeel Moore,9,43,60020164,160,G,62,2021,1,34,NCST,33,54,20,,36,86,43,,0.5,0.3703703582,0.6142857075,0.5
12522,695751,0,2,6,17.6,18.5,17.6,9,2,22.2,2,1,,7,46,Ebenezer Dowuona,2,8,60020160,5,F,8,2021,1,0,NCST,33,0,0,,1,9,2,,0.5,0.0,1.0,0.2222222239
12523,710404,5,1,9,81.7,91.0,81.7,45,18,40.0,4,4,,15,152,C.J. Wilcher,7,11,60020180,50,G,16,2021,1,5,XAV,59,29,10,,7,16,8,,1.0,0.3448275924,0.3555555642,0.5
12524,705921,17,3,43,186.7,206.0,186.7,84,32,38.1,22,14,,16,294,Mason Madsen,3,26,60020170,97,G,46,2021,1,9,CIN,4,61,19,,15,23,13,,0.6363636255,0.3114753962,0.2738095224,0.5652173758
12525,760834,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,,0,0,Elijah Taylor,0,0,60020166,0,F,0,2021,1,0,ND,25,0,0,,0,0,0,,0.0,0.0,0.0,0.0
12526,705791,0,0,1,9.4,11.0,9.4,4,2,50.0,0,0,,3,12,Gabe Madsen,1,2,60020171,6,G,2,2021,1,1,CIN,4,4,2,,1,0,0,,0.0,0.5,0.0,0.0
12527,695294,56,10,44,295.8,308.25,295.8,108,53,49.1,28,17,,19,419,Dwon Odom,5,32,60020179,125,G,49,2021,1,13,XAV,59,13,2,,18,95,51,,0.6071428657,0.1538461596,0.879629612,0.5368421078
12528,694411,24,4,34,134.6,146.75,134.6,38,16,42.1,10,9,,15,246,Andre Jackson,9,40,60020175,43,G,43,2021,1,7,UCONN,3,16,2,,18,22,14,,0.8999999762,0.125,0.5789473653,0.6363636255
12529,699368,44,4,49,287.4,310.0,287.4,84,39,46.4,37,28,,15,419,Colby Jones,23,35,60020178,115,G,72,2021,1,19,XAV,59,27,9,,26,57,30,,0.7567567825,0.3333333433,0.678571403,0.5263158083
12530,705825,31,0,27,156.7,176.25,156.7,67,26,38.8,28,21,,22,342,Mike Saunders,4,26,60020172,78,G,31,2021,1,13,CIN,4,23,5,,31,44,21,,0.75,0.2173912972,0.6567164063,0.4772727191
12531,695890,0,0,0,3.0,3.5,3.0,1,1,100.0,0,0,,3,6,Andrew Hurley,0,0,60020174,3,G,0,2021,1,0,UCONN,3,1,1,,0,0,0,,0.0,1.0,0.0,0.0
12532,699394,35,7,67,394.3,433.25,394.3,206,79,38.3,34,25,,27,575,Sheldon Edwards,12,26,60020184,219,G,79,2021,1,24,VALP,148,120,36,,34,86,43,,0.7352941036,0.3000000119,0.4174757302,0.5
12533,697193,4,10,37,160.0,168.75,160.0,58,32,55.2,19,8,,24,195,Abou Ousmane,18,36,60020158,72,F,55,2021,1,4,NTX,141,0,0,,12,58,32,,0.4210526347,0.0,1.0,0.5517241359
12534,697308,36,3,30,252.0,285.75,252.0,118,45,38.1,30,21,,22,497,Rubin Jones,15,27,60020157,137,G,45,2021,1,19,NTX,141,64,26,,37,54,19,,0.6999999881,0.40625,0.4576271176,0.3518518507
12535,710398,0,0,0,2.0,2.0,2.0,0,0,0.0,0,0,,4,4,Bailey Conrad,0,1,60020154,0,F,0,2021,1,1,WKENT,144,0,0,,0,0,0,,0.0,0.0,0.0,0.0
12536,705844,30,29,84,441.2,478.5,441.2,146,68,46.6,47,27,,23,448,Tari Eason,52,60,60020168,171,F,136,2021,1,27,CIN,4,30,8,,50,116,60,,0.5744680762,0.2666666806,0.7945205569,0.5172413588
12537,695209,12,1,44,169.4,196.0,169.4,81,32,39.5,20,15,,26,328,Petar Krivokapic,8,27,60020187,101,G,52,2021,1,6,FLINT,140,58,22,,26,23,10,,0.75,0.3793103397,0.2839506269,0.4347825944
12538,701079,4,3,12,54.6,55.75,54.6,20,5,25.0,6,3,,14,69,Matt Zona,11,11,60020167,13,F,23,2021,1,1,ND,25,3,0,,0,17,5,,0.5,0.0,0.8500000238,0.2941176593
12539,710382,1,0,8,30.3,34.75,30.3,23,9,39.1,7,4,,8,50,Kylen Milton,1,4,60020156,24,G,9,2021,1,0,WKENT,144,8,2,,6,15,7,,0.571428597,0.25,0.6521739364,0.4666666687
12540,694304,65,1,40,330.7,366.5,330.7,141,56,39.7,36,27,,21,478,Cam Hayes,6,29,60020163,165,G,46,2021,1,26,NCST,33,68,26,,41,73,30,,0.75,0.3823529482,0.5177304745,0.4109589159
12541,694992,0,0,1,6.4,6.5,6.4,2,2,100.0,0,0,,2,5,Javonte Brown,1,1,60020173,4,F,2,2021,1,0,UCONN,3,0,0,,0,2,2,,0.0,0.0,1.0,1.0
12542,696064,13,21,75,341.7,363.5,341.7,132,75,56.8,26,15,,22,373,Adama Sanogo,31,63,60020176,165,F,106,2021,1,9,UCONN,3,0,0,,30,132,75,,0.5769230723,0.0,1.0,0.5681818128
12543,695707,0,1,1,9.2,9.75,9.2,4,2,50.0,4,1,,5,20,Nick Farrar,0,2,60020161,5,F,1,2021,1,1,NCST,33,0,0,,1,4,2,,0.25,0.0,1.0,0.5
12544,697230,1,1,5,33.9,36.25,33.9,12,6,50.0,6,2,,12,40,Mykell Robinson,2,3,60020159,16,G,7,2021,1,4,NTX,141,6,2,,2,6,4,,0.3333333433,0.3333333433,0.5,0.6666666865
12545,701237,0,1,4,22.8,28.25,22.8,16,6,37.5,0,0,,13,75,Tony Sanders Jr,5,9,60020165,15,G,9,2021,1,1,ND,25,6,3,,7,10,3,,0.0,0.5,0.625,0.3000000119
12546,699259,11,0,32,208.5,230.75,208.5,89,36,40.4,18,14,,18,397,Connor Barrett,13,44,60020183,117,G-F,45,2021,1,15,VALP,148,78,31,,9,11,5,,0.777777791,0.3974359035,0.123595506,0.4545454681
12547,694011,5,0,13,67.5,71.25,67.5,25,13,52.0,7,6,,13,86,Tony Toney,2,7,60020191,35,G,15,2021,1,5,UAB,134,7,3,,3,18,10,,0.8571428657,0.4285714328,0.7200000286,0.555555582
12548,779537,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,,0,0,Jyare Davis,0,0,60020182,0,F,0,2021,1,0,PROV,63,0,0,,0,0,0,,0.0,0.0,0.0,0.0
12549,695403,2,0,16,86.2,89.5,86.2,25,12,48.0,15,11,,15,139,Chris Biekeu,20,15,60020192,35,F,36,2021,1,4,TOWS,127,0,0,,3,25,12,,0.7333333492,0.0,1.0,0.4799999893
12550,694386,8,16,47,213.0,225.25,213.0,58,32,55.2,17,12,,25,292,Rongie Gordon,28,36,60020189,77,F,75,2021,1,9,UAB,134,2,1,,16,56,31,,0.7058823705,0.5,0.9655172229,0.553571403
12551,699341,5,4,37,250.5,275.25,250.5,112,61,54.5,34,23,,27,362,Jacob Ognacevic,18,25,60020186,175,F,55,2021,1,4,VALP,148,58,30,,14,54,31,,0.6764705777,0.5172413588,0.4821428657,0.5740740895
12552,695164,0,0,2,4.4,4.5,4.4,1,1,100.0,0,0,,3,7,Terrell Ard JR.,0,1,60020188,2,F,2,2021,1,0,UAB,134,0,0,,0,1,1,,0.0,0.0,1.0,1.0
12553,694907,20,2,46,206.8,225.25,206.8,96,39,40.6,37,27,,23,426,Alyn Breed,3,35,60020181,114,G,49,2021,1,10,PROV,63,34,9,,20,62,30,,0.729729712,0.2647058964,0.6458333135,0.4838709533
12554,695506,0,0,0,8.2,9.75,8.2,8,2,25.0,2,2,,7,29,Tobias Rotegaard,1,1,60020190,8,F,1,2021,1,0,UAB,134,5,2,,1,3,0,,1.0,0.400000006,0.375,0.0
12555,710433,0,0,1,6.4,6.5,6.4,0,0,0.0,2,2,,4,6,Tyler Fricke,1,1,60020185,2,G-F,2,2021,1,1,VALP,148,0,0,,0,0,0,,1.0,0.0,0.0,0.0
12556,695290,1,0,7,19.9,21.75,19.9,9,3,33.3,5,3,,9,45,Darrick Jones JR,0,2,60020193,9,G,7,2021,1,2,TOWS,127,4,0,,3,5,3,,0.6000000238,0.0,0.555555582,0.6000000238
12557,695248,20,34,128,627.6,668.75,627.6,227,136,59.9,91,69,,24,589,Hunter Dickinson,55,57,60020194,341,C,183,2021,1,9,MICH,95,4,0,,49,223,136,,0.7582417727,0.0,0.9823788404,0.6098654866
12558,705846,0,0,4,11.8,13.5,11.8,6,2,33.3,9,4,,9,27,Jace Howard,0,5,60020195,9,G,4,2021,1,0,MICH,95,2,1,,2,4,1,,0.4444444478,0.5,0.6666666865,0.25
12559,695383,3,2,36,89.9,96.0,89.9,33,11,33.3,17,9,,18,123,Terrance Williams II,6,14,60020197,32,F,42,2021,1,3,MICH,95,12,1,,7,21,10,,0.5294117928,0.0833333358,0.6363636255,0.4761904776
12560,724914,0,0,0,1.0,1.5,1.0,0,0,0.0,0,0,,3,5,Josh O'Garro,0,0,60020198,0,G,0,2021,1,1,OKL,105,0,0,,1,0,0,,0.0,0.0,0.0,0.0
12561,695232,6,0,8,23.8,27.25,23.8,20,3,15.0,7,4,,13,71,Zeb Jackson,1,5,60020196,10,G,9,2021,1,0,MICH,95,9,0,,6,11,3,,0.571428597,0.0,0.5500000119,0.2727272809
12562,706817,7,1,10,73.9,82.0,73.9,39,13,33.3,6,4,,16,120,Trey Phipps,2,6,60020199,41,G,12,2021,1,5,OKL,105,32,11,,4,7,2,,0.6666666865,0.34375,0.1794871837,0.2857142985
12563,754938,14,2,27,106.8,120.0,106.8,37,18,48.6,12,6,,11,257,Daniel Foster,7,38,60020202,47,G,34,2021,1,6,NEVADA,216,11,5,,18,26,13,,0.5,0.4545454681,0.7027027011,0.5
12564,694260,46,9,61,334.6,367.0,334.6,108,45,41.7,42,27,,26,667,Tre Coleman,17,59,60020201,143,F,78,2021,1,21,NEVADA,216,72,26,,31,36,19,,0.6428571343,0.3611111045,0.3333333433,0.527777791
12565,695549,3,2,11,54.1,57.25,54.1,23,14,60.9,7,5,,18,96,Deandre Henry,2,16,60020203,33,F,13,2021,1,1,NEVADA,216,1,0,,5,22,14,,0.7142857313,0.0,0.9565217495,0.6363636255
12566,694768,9,0,10,69.1,75.75,69.1,38,12,31.6,8,8,,20,161,Alem Huseinovic,3,13,60020204,39,G,13,2021,1,3,NEVADA,216,25,7,,5,13,5,,1.0,0.2800000012,0.3421052694,0.3846153915
12567,720218,0,0,1,9.2,10.25,9.2,7,2,28.6,0,0,,5,16,Eloy Medina,0,0,60020208,6,G,1,2021,1,1,NMX,214,7,2,,0,0,0,,0.0,0.2857142985,0.0,0.0
12568,720281,2,0,4,16.0,18.75,16.0,10,3,30.0,0,0,,8,65,Nolan Dorsey,1,1,60020205,7,G,5,2021,1,2,NMX,214,5,1,,4,5,2,,0.0,0.200000003,0.5,0.400000006
12569,720272,30,1,33,162.0,184.5,162.0,73,25,34.2,11,6,,19,295,Isaiah Marin,7,44,60020207,72,G,40,2021,1,10,NMX,214,43,16,,25,30,9,,0.5454545617,0.3720930219,0.4109589159,0.3000000119
